# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
8.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
9.00000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.30000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.40000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.50000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.60000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.70000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.80000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
1.90000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.30000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.40000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.50000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.60000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.70000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.80000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
2.90000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.30000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.40000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.50000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.60000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.70000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.80000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
3.90000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.30000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.40000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.50000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.60000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.70000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.80000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
4.90000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.30000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.40000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.50000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.60000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.70000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.80000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
5.90000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.30000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.40000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.50000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.60000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.70000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.80000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
6.90000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.30000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.40000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.50000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.60000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.70000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.80000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
7.90000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
8.00000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
8.10000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
8.20000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	nan
