# xdot = m - |x|, m=0, x0=-2, dt=1.000e-03, nsteps=20000
# t	x
1.0000000000e-03	-2.002001000333e+00
2.0000000000e-03	-2.004004002668e+00
3.0000000000e-03	-2.006009009007e+00
4.0000000000e-03	-2.008016021355e+00
5.0000000000e-03	-2.010025041719e+00
6.0000000000e-03	-2.012036072108e+00
7.0000000000e-03	-2.014049114534e+00
8.0000000000e-03	-2.016064171009e+00
9.0000000000e-03	-2.018081243548e+00
1.0000000000e-02	-2.020100334168e+00
1.1000000000e-02	-2.022121444889e+00
1.2000000000e-02	-2.024144577732e+00
1.3000000000e-02	-2.026169734720e+00
1.4000000000e-02	-2.028196917877e+00
1.5000000000e-02	-2.030226129231e+00
1.6000000000e-02	-2.032257370812e+00
1.7000000000e-02	-2.034290644650e+00
1.8000000000e-02	-2.036325952780e+00
1.9000000000e-02	-2.038363297235e+00
2.0000000000e-02	-2.040402680054e+00
2.1000000000e-02	-2.042444103275e+00
2.2000000000e-02	-2.044487568941e+00
2.3000000000e-02	-2.046533079094e+00
2.4000000000e-02	-2.048580635781e+00
2.5000000000e-02	-2.050630241049e+00
2.6000000000e-02	-2.052681896947e+00
2.7000000000e-02	-2.054735605527e+00
2.8000000000e-02	-2.056791368843e+00
2.9000000000e-02	-2.058849188950e+00
3.0000000000e-02	-2.060909067907e+00
3.1000000000e-02	-2.062971007773e+00
3.2000000000e-02	-2.065035010610e+00
3.3000000000e-02	-2.067101078483e+00
3.4000000000e-02	-2.069169213456e+00
3.5000000000e-02	-2.071239417599e+00
3.6000000000e-02	-2.073311692982e+00
3.7000000000e-02	-2.075386041676e+00
3.8000000000e-02	-2.077462465757e+00
3.9000000000e-02	-2.079540967300e+00
4.0000000000e-02	-2.081621548385e+00
4.1000000000e-02	-2.083704211091e+00
4.2000000000e-02	-2.085788957502e+00
4.3000000000e-02	-2.087875789701e+00
4.4000000000e-02	-2.089964709777e+00
4.5000000000e-02	-2.092055719817e+00
4.6000000000e-02	-2.094148821914e+00
4.7000000000e-02	-2.096244018159e+00
4.8000000000e-02	-2.098341310649e+00
4.9000000000e-02	-2.100440701480e+00
5.0000000000e-02	-2.102542192752e+00
5.1000000000e-02	-2.104645786566e+00
5.2000000000e-02	-2.106751485027e+00
5.3000000000e-02	-2.108859290239e+00
5.4000000000e-02	-2.110969204310e+00
5.5000000000e-02	-2.113081229351e+00
5.6000000000e-02	-2.115195367473e+00
5.7000000000e-02	-2.117311620791e+00
5.8000000000e-02	-2.119429991421e+00
5.9000000000e-02	-2.121550481480e+00
6.0000000000e-02	-2.123673093091e+00
6.1000000000e-02	-2.125797828374e+00
6.2000000000e-02	-2.127924689456e+00
6.3000000000e-02	-2.130053678463e+00
6.4000000000e-02	-2.132184797523e+00
6.5000000000e-02	-2.134318048768e+00
6.6000000000e-02	-2.136453434332e+00
6.7000000000e-02	-2.138590956349e+00
6.8000000000e-02	-2.140730616958e+00
6.9000000000e-02	-2.142872418297e+00
7.0000000000e-02	-2.145016362508e+00
7.1000000000e-02	-2.147162451737e+00
7.2000000000e-02	-2.149310688128e+00
7.3000000000e-02	-2.151461073829e+00
7.4000000000e-02	-2.153613610992e+00
7.5000000000e-02	-2.155768301769e+00
7.6000000000e-02	-2.157925148315e+00
7.7000000000e-02	-2.160084152785e+00
7.8000000000e-02	-2.162245317340e+00
7.9000000000e-02	-2.164408644141e+00
8.0000000000e-02	-2.166574135350e+00
8.1000000000e-02	-2.168741793134e+00
8.2000000000e-02	-2.170911619659e+00
8.3000000000e-02	-2.173083617096e+00
8.4000000000e-02	-2.175257787618e+00
8.5000000000e-02	-2.177434133397e+00
8.6000000000e-02	-2.179612656610e+00
8.7000000000e-02	-2.181793359437e+00
8.8000000000e-02	-2.183976244056e+00
8.9000000000e-02	-2.186161312653e+00
9.0000000000e-02	-2.188348567410e+00
9.1000000000e-02	-2.190538010517e+00
9.2000000000e-02	-2.192729644162e+00
9.3000000000e-02	-2.194923470536e+00
9.4000000000e-02	-2.197119491834e+00
9.5000000000e-02	-2.199317710252e+00
9.6000000000e-02	-2.201518127988e+00
9.7000000000e-02	-2.203720747242e+00
9.8000000000e-02	-2.205925570217e+00
9.9000000000e-02	-2.208132599118e+00
1.0000000000e-01	-2.210341836151e+00
1.0100000000e-01	-2.212553283527e+00
1.0200000000e-01	-2.214766943456e+00
1.0300000000e-01	-2.216982818152e+00
1.0400000000e-01	-2.219200909831e+00
1.0500000000e-01	-2.221421220711e+00
1.0600000000e-01	-2.223643753013e+00
1.0700000000e-01	-2.225868508959e+00
1.0800000000e-01	-2.228095490773e+00
1.0900000000e-01	-2.230324700683e+00
1.1000000000e-01	-2.232556140918e+00
1.1100000000e-01	-2.234789813709e+00
1.1200000000e-01	-2.237025721290e+00
1.1300000000e-01	-2.239263865897e+00
1.1400000000e-01	-2.241504249768e+00
1.1500000000e-01	-2.243746875144e+00
1.1600000000e-01	-2.245991744267e+00
1.1700000000e-01	-2.248238859381e+00
1.1800000000e-01	-2.250488222735e+00
1.1900000000e-01	-2.252739836577e+00
1.2000000000e-01	-2.254993703159e+00
1.2100000000e-01	-2.257249824735e+00
1.2200000000e-01	-2.259508203561e+00
1.2300000000e-01	-2.261768841895e+00
1.2400000000e-01	-2.264031741998e+00
1.2500000000e-01	-2.266296906134e+00
1.2600000000e-01	-2.268564336566e+00
1.2700000000e-01	-2.270834035563e+00
1.2800000000e-01	-2.273106005394e+00
1.2900000000e-01	-2.275380248331e+00
1.3000000000e-01	-2.277656766649e+00
1.3100000000e-01	-2.279935562624e+00
1.3200000000e-01	-2.282216638534e+00
1.3300000000e-01	-2.284499996662e+00
1.3400000000e-01	-2.286785639289e+00
1.3500000000e-01	-2.289073568703e+00
1.3600000000e-01	-2.291363787190e+00
1.3700000000e-01	-2.293656297041e+00
1.3800000000e-01	-2.295951100548e+00
1.3900000000e-01	-2.298248200007e+00
1.4000000000e-01	-2.300547597714e+00
1.4100000000e-01	-2.302849295969e+00
1.4200000000e-01	-2.305153297074e+00
1.4300000000e-01	-2.307459603332e+00
1.4400000000e-01	-2.309768217050e+00
1.4500000000e-01	-2.312079140536e+00
1.4600000000e-01	-2.314392376102e+00
1.4700000000e-01	-2.316707926060e+00
1.4800000000e-01	-2.319025792726e+00
1.4900000000e-01	-2.321345978418e+00
1.5000000000e-01	-2.323668485457e+00
1.5100000000e-01	-2.325993316164e+00
1.5200000000e-01	-2.328320472864e+00
1.5300000000e-01	-2.330649957885e+00
1.5400000000e-01	-2.332981773557e+00
1.5500000000e-01	-2.335315922210e+00
1.5600000000e-01	-2.337652406180e+00
1.5700000000e-01	-2.339991227802e+00
1.5800000000e-01	-2.342332389415e+00
1.5900000000e-01	-2.344675893361e+00
1.6000000000e-01	-2.347021741984e+00
1.6100000000e-01	-2.349369937628e+00
1.6200000000e-01	-2.351720482642e+00
1.6300000000e-01	-2.354073379377e+00
1.6400000000e-01	-2.356428630185e+00
1.6500000000e-01	-2.358786237423e+00
1.6600000000e-01	-2.361146203447e+00
1.6700000000e-01	-2.363508530617e+00
1.6800000000e-01	-2.365873221296e+00
1.6900000000e-01	-2.368240277848e+00
1.7000000000e-01	-2.370609702641e+00
1.7100000000e-01	-2.372981498043e+00
1.7200000000e-01	-2.375355666428e+00
1.7300000000e-01	-2.377732210168e+00
1.7400000000e-01	-2.380111131641e+00
1.7500000000e-01	-2.382492433225e+00
1.7600000000e-01	-2.384876117301e+00
1.7700000000e-01	-2.387262186254e+00
1.7800000000e-01	-2.389650642470e+00
1.7900000000e-01	-2.392041488336e+00
1.8000000000e-01	-2.394434726244e+00
1.8100000000e-01	-2.396830358586e+00
1.8200000000e-01	-2.399228387760e+00
1.8300000000e-01	-2.401628816162e+00
1.8400000000e-01	-2.404031646193e+00
1.8500000000e-01	-2.406436880255e+00
1.8600000000e-01	-2.408844520755e+00
1.8700000000e-01	-2.411254570100e+00
1.8800000000e-01	-2.413667030699e+00
1.8900000000e-01	-2.416081904966e+00
1.9000000000e-01	-2.418499195315e+00
1.9100000000e-01	-2.420918904163e+00
1.9200000000e-01	-2.423341033930e+00
1.9300000000e-01	-2.425765587038e+00
1.9400000000e-01	-2.428192565912e+00
1.9500000000e-01	-2.430621972979e+00
1.9600000000e-01	-2.433053810669e+00
1.9700000000e-01	-2.435488081412e+00
1.9800000000e-01	-2.437924787643e+00
1.9900000000e-01	-2.440363931800e+00
2.0000000000e-01	-2.442805516320e+00
2.0100000000e-01	-2.445249543647e+00
2.0200000000e-01	-2.447696016223e+00
2.0300000000e-01	-2.450144936495e+00
2.0400000000e-01	-2.452596306912e+00
2.0500000000e-01	-2.455050129926e+00
2.0600000000e-01	-2.457506407991e+00
2.0700000000e-01	-2.459965143562e+00
2.0800000000e-01	-2.462426339098e+00
2.0900000000e-01	-2.464889997061e+00
2.1000000000e-01	-2.467356119913e+00
2.1100000000e-01	-2.469824710123e+00
2.1200000000e-01	-2.472295770157e+00
2.1300000000e-01	-2.474769302487e+00
2.1400000000e-01	-2.477245309587e+00
2.1500000000e-01	-2.479723793932e+00
2.1600000000e-01	-2.482204758001e+00
2.1700000000e-01	-2.484688204276e+00
2.1800000000e-01	-2.487174135238e+00
2.1900000000e-01	-2.489662553375e+00
2.2000000000e-01	-2.492153461175e+00
2.2100000000e-01	-2.494646861128e+00
2.2200000000e-01	-2.497142755729e+00
2.2300000000e-01	-2.499641147472e+00
2.2400000000e-01	-2.502142038857e+00
2.2500000000e-01	-2.504645432384e+00
2.2600000000e-01	-2.507151330556e+00
2.2700000000e-01	-2.509659735881e+00
2.2800000000e-01	-2.512170650865e+00
2.2900000000e-01	-2.514684078020e+00
2.3000000000e-01	-2.517200019859e+00
2.3100000000e-01	-2.519718478898e+00
2.3200000000e-01	-2.522239457657e+00
2.3300000000e-01	-2.524762958655e+00
2.3400000000e-01	-2.527288984416e+00
2.3500000000e-01	-2.529817537466e+00
2.3600000000e-01	-2.532348620334e+00
2.3700000000e-01	-2.534882235551e+00
2.3800000000e-01	-2.537418385650e+00
2.3900000000e-01	-2.539957073168e+00
2.4000000000e-01	-2.542498300643e+00
2.4100000000e-01	-2.545042070616e+00
2.4200000000e-01	-2.547588385632e+00
2.4300000000e-01	-2.550137248237e+00
2.4400000000e-01	-2.552688660979e+00
2.4500000000e-01	-2.555242626410e+00
2.4600000000e-01	-2.557799147083e+00
2.4700000000e-01	-2.560358225557e+00
2.4800000000e-01	-2.562919864388e+00
2.4900000000e-01	-2.565484066140e+00
2.5000000000e-01	-2.568050833375e+00
2.5100000000e-01	-2.570620168662e+00
2.5200000000e-01	-2.573192074570e+00
2.5300000000e-01	-2.575766553669e+00
2.5400000000e-01	-2.578343608536e+00
2.5500000000e-01	-2.580923241746e+00
2.5600000000e-01	-2.583505455879e+00
2.5700000000e-01	-2.586090253519e+00
2.5800000000e-01	-2.588677637248e+00
2.5900000000e-01	-2.591267609656e+00
2.6000000000e-01	-2.593860173332e+00
2.6100000000e-01	-2.596455330867e+00
2.6200000000e-01	-2.599053084859e+00
2.6300000000e-01	-2.601653437903e+00
2.6400000000e-01	-2.604256392602e+00
2.6500000000e-01	-2.606861951557e+00
2.6600000000e-01	-2.609470117374e+00
2.6700000000e-01	-2.612080892661e+00
2.6800000000e-01	-2.614694280030e+00
2.6900000000e-01	-2.617310282093e+00
2.7000000000e-01	-2.619928901466e+00
2.7100000000e-01	-2.622550140769e+00
2.7200000000e-01	-2.625174002622e+00
2.7300000000e-01	-2.627800489649e+00
2.7400000000e-01	-2.630429604477e+00
2.7500000000e-01	-2.633061349735e+00
2.7600000000e-01	-2.635695728055e+00
2.7700000000e-01	-2.638332742070e+00
2.7800000000e-01	-2.640972394418e+00
2.7900000000e-01	-2.643614687739e+00
2.8000000000e-01	-2.646259624675e+00
2.8100000000e-01	-2.648907207871e+00
2.8200000000e-01	-2.651557439974e+00
2.8300000000e-01	-2.654210323634e+00
2.8400000000e-01	-2.656865861506e+00
2.8500000000e-01	-2.659524056243e+00
2.8600000000e-01	-2.662184910505e+00
2.8700000000e-01	-2.664848426951e+00
2.8800000000e-01	-2.667514608247e+00
2.8900000000e-01	-2.670183457057e+00
2.9000000000e-01	-2.672854976051e+00
2.9100000000e-01	-2.675529167900e+00
2.9200000000e-01	-2.678206035279e+00
2.9300000000e-01	-2.680885580863e+00
2.9400000000e-01	-2.683567807334e+00
2.9500000000e-01	-2.686252717373e+00
2.9600000000e-01	-2.688940313664e+00
2.9700000000e-01	-2.691630598896e+00
2.9800000000e-01	-2.694323575759e+00
2.9900000000e-01	-2.697019246946e+00
3.0000000000e-01	-2.699717615152e+00
3.0100000000e-01	-2.702418683076e+00
3.0200000000e-01	-2.705122453419e+00
3.0300000000e-01	-2.707828928885e+00
3.0400000000e-01	-2.710538112179e+00
3.0500000000e-01	-2.713250006012e+00
3.0600000000e-01	-2.715964613096e+00
3.0700000000e-01	-2.718681936144e+00
3.0800000000e-01	-2.721401977874e+00
3.0900000000e-01	-2.724124741007e+00
3.1000000000e-01	-2.726850228264e+00
3.1100000000e-01	-2.729578442372e+00
3.1200000000e-01	-2.732309386059e+00
3.1300000000e-01	-2.735043062055e+00
3.1400000000e-01	-2.737779473095e+00
3.1500000000e-01	-2.740518621914e+00
3.1600000000e-01	-2.743260511252e+00
3.1700000000e-01	-2.746005143851e+00
3.1800000000e-01	-2.748752522455e+00
3.1900000000e-01	-2.751502649812e+00
3.2000000000e-01	-2.754255528672e+00
3.2100000000e-01	-2.757011161788e+00
3.2200000000e-01	-2.759769551914e+00
3.2300000000e-01	-2.762530701811e+00
3.2400000000e-01	-2.765294614239e+00
3.2500000000e-01	-2.768061291962e+00
3.2600000000e-01	-2.770830737746e+00
3.2700000000e-01	-2.773602954361e+00
3.2800000000e-01	-2.776377944579e+00
3.2900000000e-01	-2.779155711175e+00
3.3000000000e-01	-2.781936256928e+00
3.3100000000e-01	-2.784719584616e+00
3.3200000000e-01	-2.787505697025e+00
3.3300000000e-01	-2.790294596940e+00
3.3400000000e-01	-2.793086287149e+00
3.3500000000e-01	-2.795880770445e+00
3.3600000000e-01	-2.798678049622e+00
3.3700000000e-01	-2.801478127477e+00
3.3800000000e-01	-2.804281006811e+00
3.3900000000e-01	-2.807086690425e+00
3.4000000000e-01	-2.809895181127e+00
3.4100000000e-01	-2.812706481724e+00
3.4200000000e-01	-2.815520595028e+00
3.4300000000e-01	-2.818337523853e+00
3.4400000000e-01	-2.821157271015e+00
3.4500000000e-01	-2.823979839335e+00
3.4600000000e-01	-2.826805231635e+00
3.4700000000e-01	-2.829633450741e+00
3.4800000000e-01	-2.832464499480e+00
3.4900000000e-01	-2.835298380684e+00
3.5000000000e-01	-2.838135097187e+00
3.5100000000e-01	-2.840974651824e+00
3.5200000000e-01	-2.843817047437e+00
3.5300000000e-01	-2.846662286867e+00
3.5400000000e-01	-2.849510372960e+00
3.5500000000e-01	-2.852361308563e+00
3.5600000000e-01	-2.855215096528e+00
3.5700000000e-01	-2.858071739708e+00
3.5800000000e-01	-2.860931240960e+00
3.5900000000e-01	-2.863793603143e+00
3.6000000000e-01	-2.866658829121e+00
3.6100000000e-01	-2.869526921757e+00
3.6200000000e-01	-2.872397883921e+00
3.6300000000e-01	-2.875271718482e+00
3.6400000000e-01	-2.878148428316e+00
3.6500000000e-01	-2.881028016298e+00
3.6600000000e-01	-2.883910485309e+00
3.6700000000e-01	-2.886795838230e+00
3.6800000000e-01	-2.889684077948e+00
3.6900000000e-01	-2.892575207349e+00
3.7000000000e-01	-2.895469229327e+00
3.7100000000e-01	-2.898366146773e+00
3.7200000000e-01	-2.901265962586e+00
3.7300000000e-01	-2.904168679666e+00
3.7400000000e-01	-2.907074300914e+00
3.7500000000e-01	-2.909982829236e+00
3.7600000000e-01	-2.912894267542e+00
3.7700000000e-01	-2.915808618742e+00
3.7800000000e-01	-2.918725885752e+00
3.7900000000e-01	-2.921646071487e+00
3.8000000000e-01	-2.924569178868e+00
3.8100000000e-01	-2.927495210819e+00
3.8200000000e-01	-2.930424170266e+00
3.8300000000e-01	-2.933356060137e+00
3.8400000000e-01	-2.936290883364e+00
3.8500000000e-01	-2.939228642882e+00
3.8600000000e-01	-2.942169341629e+00
3.8700000000e-01	-2.945112982546e+00
3.8800000000e-01	-2.948059568576e+00
3.8900000000e-01	-2.951009102666e+00
3.9000000000e-01	-2.953961587765e+00
3.9100000000e-01	-2.956917026826e+00
3.9200000000e-01	-2.959875422805e+00
3.9300000000e-01	-2.962836778659e+00
3.9400000000e-01	-2.965801097350e+00
3.9500000000e-01	-2.968768381842e+00
3.9600000000e-01	-2.971738635103e+00
3.9700000000e-01	-2.974711860103e+00
3.9800000000e-01	-2.977688059815e+00
3.9900000000e-01	-2.980667237215e+00
4.0000000000e-01	-2.983649395283e+00
4.0100000000e-01	-2.986634537000e+00
4.0200000000e-01	-2.989622665352e+00
4.0300000000e-01	-2.992613783327e+00
4.0400000000e-01	-2.995607893916e+00
4.0500000000e-01	-2.998605000114e+00
4.0600000000e-01	-3.001605104916e+00
4.0700000000e-01	-3.004608211324e+00
4.0800000000e-01	-3.007614322340e+00
4.0900000000e-01	-3.010623440971e+00
4.1000000000e-01	-3.013635570226e+00
4.1100000000e-01	-3.016650713116e+00
4.1200000000e-01	-3.019668872657e+00
4.1300000000e-01	-3.022690051868e+00
4.1400000000e-01	-3.025714253769e+00
4.1500000000e-01	-3.028741481384e+00
4.1600000000e-01	-3.031771737741e+00
4.1700000000e-01	-3.034805025870e+00
4.1800000000e-01	-3.037841348804e+00
4.1900000000e-01	-3.040880709580e+00
4.2000000000e-01	-3.043923111237e+00
4.2100000000e-01	-3.046968556818e+00
4.2200000000e-01	-3.050017049367e+00
4.2300000000e-01	-3.053068591933e+00
4.2400000000e-01	-3.056123187568e+00
4.2500000000e-01	-3.059180839327e+00
4.2600000000e-01	-3.062241550266e+00
4.2700000000e-01	-3.065305323448e+00
4.2800000000e-01	-3.068372161935e+00
4.2900000000e-01	-3.071442068795e+00
4.3000000000e-01	-3.074515047097e+00
4.3100000000e-01	-3.077591099914e+00
4.3200000000e-01	-3.080670230322e+00
4.3300000000e-01	-3.083752441401e+00
4.3400000000e-01	-3.086837736233e+00
4.3500000000e-01	-3.089926117903e+00
4.3600000000e-01	-3.093017589499e+00
4.3700000000e-01	-3.096112154113e+00
4.3800000000e-01	-3.099209814839e+00
4.3900000000e-01	-3.102310574775e+00
4.4000000000e-01	-3.105414437023e+00
4.4100000000e-01	-3.108521404685e+00
4.4200000000e-01	-3.111631480868e+00
4.4300000000e-01	-3.114744668684e+00
4.4400000000e-01	-3.117860971244e+00
4.4500000000e-01	-3.120980391665e+00
4.4600000000e-01	-3.124102933067e+00
4.4700000000e-01	-3.127228598573e+00
4.4800000000e-01	-3.130357391307e+00
4.4900000000e-01	-3.133489314399e+00
4.5000000000e-01	-3.136624370980e+00
4.5100000000e-01	-3.139762564186e+00
4.5200000000e-01	-3.142903897155e+00
4.5300000000e-01	-3.146048373028e+00
4.5400000000e-01	-3.149195994950e+00
4.5500000000e-01	-3.152346766068e+00
4.5600000000e-01	-3.155500689533e+00
4.5700000000e-01	-3.158657768499e+00
4.5800000000e-01	-3.161818006123e+00
4.5900000000e-01	-3.164981405565e+00
4.6000000000e-01	-3.168147969989e+00
4.6100000000e-01	-3.171317702561e+00
4.6200000000e-01	-3.174490606451e+00
4.6300000000e-01	-3.177666684832e+00
4.6400000000e-01	-3.180845940880e+00
4.6500000000e-01	-3.184028377774e+00
