# rho=28
# t x y z
0.00000000e+00	-1.000000000000e+00	-1.000000000000e+00	2.700000000000e+01
1.00000000e-03	-1.000000117930e+00	-1.000035456671e+00	2.692909459442e+01
2.00000000e-03	-1.000000940227e+00	-1.000141653875e+00	2.685837808922e+01
3.00000000e-03	-1.000003162477e+00	-1.000318333617e+00	2.678785005290e+01
4.00000000e-03	-1.000007470783e+00	-1.000565239674e+00	2.671751005555e+01
5.00000000e-03	-1.000014541884e+00	-1.000882117773e+00	2.664735766885e+01
6.00000000e-03	-1.000025043265e+00	-1.001268715761e+00	2.657739246600e+01
7.00000000e-03	-1.000039633271e+00	-1.001724783773e+00	2.650761402179e+01
8.00000000e-03	-1.000058961222e+00	-1.002250074401e+00	2.643802191255e+01
9.00000000e-03	-1.000083667531e+00	-1.002844342843e+00	2.636861571614e+01
1.00000000e-02	-1.000114383813e+00	-1.003507347069e+00	2.629939501195e+01
1.10000000e-02	-1.000151733007e+00	-1.004238847965e+00	2.623035938090e+01
1.20000000e-02	-1.000196329489e+00	-1.005038609479e+00	2.616150840543e+01
1.30000000e-02	-1.000248779187e+00	-1.005906398769e+00	2.609284166950e+01
1.40000000e-02	-1.000309679704e+00	-1.006841986337e+00	2.602435875856e+01
1.50000000e-02	-1.000379620426e+00	-1.007845146166e+00	2.595605925960e+01
1.60000000e-02	-1.000459182645e+00	-1.008915655849e+00	2.588794276108e+01
1.70000000e-02	-1.000548939676e+00	-1.010053296719e+00	2.582000885298e+01
1.80000000e-02	-1.000649456972e+00	-1.011257853971e+00	2.575225712678e+01
1.90000000e-02	-1.000761292240e+00	-1.012529116783e+00	2.568468717545e+01
2.00000000e-02	-1.000884995564e+00	-1.013866878433e+00	2.561729859348e+01
2.10000000e-02	-1.001021109515e+00	-1.015270936410e+00	2.555009097682e+01
2.20000000e-02	-1.001170169275e+00	-1.016741092526e+00	2.548306392295e+01
2.30000000e-02	-1.001332702748e+00	-1.018277153024e+00	2.541621703084e+01
2.40000000e-02	-1.001509230681e+00	-1.019878928678e+00	2.534954990096e+01
2.50000000e-02	-1.001700266781e+00	-1.021546234897e+00	2.528306213527e+01
2.60000000e-02	-1.001906317828e+00	-1.023278891821e+00	2.521675333725e+01
2.70000000e-02	-1.002127883795e+00	-1.025076724413e+00	2.515062311189e+01
2.80000000e-02	-1.002365457963e+00	-1.026939562557e+00	2.508467106567e+01
2.90000000e-02	-1.002619527037e+00	-1.028867241139e+00	2.501889680662e+01
3.00000000e-02	-1.002890571261e+00	-1.030859600139e+00	2.495329994424e+01
3.10000000e-02	-1.003179064535e+00	-1.032916484713e+00	2.488788008960e+01
3.20000000e-02	-1.003485474528e+00	-1.035037745271e+00	2.482263685526e+01
3.30000000e-02	-1.003810262794e+00	-1.037223237560e+00	2.475756985535e+01
3.40000000e-02	-1.004153884885e+00	-1.039472822735e+00	2.469267870550e+01
3.50000000e-02	-1.004516790469e+00	-1.041786367435e+00	2.462796302292e+01
3.60000000e-02	-1.004899423438e+00	-1.044163743854e+00	2.456342242635e+01
3.70000000e-02	-1.005302222023e+00	-1.046604829809e+00	2.449905653610e+01
3.80000000e-02	-1.005725618908e+00	-1.049109508805e+00	2.443486497403e+01
3.90000000e-02	-1.006170041342e+00	-1.051677670104e+00	2.437084736360e+01
4.00000000e-02	-1.006635911248e+00	-1.054309208782e+00	2.430700332983e+01
4.10000000e-02	-1.007123645338e+00	-1.057004025793e+00	2.424333249934e+01
4.20000000e-02	-1.007633655221e+00	-1.059762028023e+00	2.417983450034e+01
4.30000000e-02	-1.008166347512e+00	-1.062583128352e+00	2.411650896265e+01
4.40000000e-02	-1.008722123946e+00	-1.065467245704e+00	2.405335551772e+01
4.50000000e-02	-1.009301381482e+00	-1.068414305099e+00	2.399037379862e+01
4.60000000e-02	-1.009904512416e+00	-1.071424237709e+00	2.392756344004e+01
4.70000000e-02	-1.010531904485e+00	-1.074496980901e+00	2.386492407834e+01
4.80000000e-02	-1.011183940976e+00	-1.077632478289e+00	2.380245535153e+01
4.90000000e-02	-1.011861000833e+00	-1.080830679779e+00	2.374015689928e+01
5.00000000e-02	-1.012563458761e+00	-1.084091541610e+00	2.367802836296e+01
5.10000000e-02	-1.013291685336e+00	-1.087415026402e+00	2.361606938561e+01
5.20000000e-02	-1.014046047104e+00	-1.090801103192e+00	2.355427961198e+01
5.30000000e-02	-1.014826906689e+00	-1.094249747481e+00	2.349265868855e+01
5.40000000e-02	-1.015634622895e+00	-1.097760941264e+00	2.343120626350e+01
5.50000000e-02	-1.016469550809e+00	-1.101334673076e+00	2.336992198679e+01
5.60000000e-02	-1.017332041905e+00	-1.104970938022e+00	2.330880551009e+01
5.70000000e-02	-1.018222444143e+00	-1.108669737815e+00	2.324785648686e+01
5.80000000e-02	-1.019141102069e+00	-1.112431080807e+00	2.318707457235e+01
5.90000000e-02	-1.020088356921e+00	-1.116254982027e+00	2.312645942360e+01
6.00000000e-02	-1.021064546720e+00	-1.120141463206e+00	2.306601069943e+01
6.10000000e-02	-1.022070006378e+00	-1.124090552813e+00	2.300572806053e+01
6.20000000e-02	-1.023105067788e+00	-1.128102286081e+00	2.294561116940e+01
6.30000000e-02	-1.024170059926e+00	-1.132176705039e+00	2.288565969039e+01
6.40000000e-02	-1.025265308948e+00	-1.136313858537e+00	2.282587328974e+01
6.50000000e-02	-1.026391138283e+00	-1.140513802273e+00	2.276625163556e+01
6.60000000e-02	-1.027547868732e+00	-1.144776598821e+00	2.270679439786e+01
6.70000000e-02	-1.028735818560e+00	-1.149102317657e+00	2.264750124858e+01
6.80000000e-02	-1.029955303591e+00	-1.153491035178e+00	2.258837186157e+01
6.90000000e-02	-1.031206637302e+00	-1.157942834734e+00	2.252940591267e+01
7.00000000e-02	-1.032490130913e+00	-1.162457806646e+00	2.247060307964e+01
7.10000000e-02	-1.033806093484e+00	-1.167036048228e+00	2.241196304226e+01
7.20000000e-02	-1.035154832001e+00	-1.171677663813e+00	2.235348548229e+01
7.30000000e-02	-1.036536651468e+00	-1.176382764773e+00	2.229517008354e+01
7.40000000e-02	-1.037951854998e+00	-1.181151469537e+00	2.223701653184e+01
7.50000000e-02	-1.039400743904e+00	-1.185983903615e+00	2.217902451507e+01
7.60000000e-02	-1.040883617781e+00	-1.190880199617e+00	2.212119372320e+01
7.70000000e-02	-1.042400774602e+00	-1.195840497272e+00	2.206352384830e+01
7.80000000e-02	-1.043952510798e+00	-1.200864943448e+00	2.200601458454e+01
7.90000000e-02	-1.045539121348e+00	-1.205953692170e+00	2.194866562825e+01
8.00000000e-02	-1.047160899866e+00	-1.211106904639e+00	2.189147667791e+01
8.10000000e-02	-1.048818138682e+00	-1.216324749251e+00	2.183444743415e+01
8.20000000e-02	-1.050511128930e+00	-1.221607401612e+00	2.177757759983e+01
8.30000000e-02	-1.052240160632e+00	-1.226955044560e+00	2.172086688002e+01
8.40000000e-02	-1.054005522775e+00	-1.232367868180e+00	2.166431498203e+01
8.50000000e-02	-1.055807503404e+00	-1.237846069818e+00	2.160792161543e+01
8.60000000e-02	-1.057646389693e+00	-1.243389854107e+00	2.155168649208e+01
8.70000000e-02	-1.059522468033e+00	-1.248999432974e+00	2.149560932616e+01
8.80000000e-02	-1.061436024111e+00	-1.254675025663e+00	2.143968983416e+01
8.90000000e-02	-1.063387342988e+00	-1.260416858750e+00	2.138392773493e+01
9.00000000e-02	-1.065376709182e+00	-1.266225166161e+00	2.132832274972e+01
9.10000000e-02	-1.067404406741e+00	-1.272100189184e+00	2.127287460215e+01
9.20000000e-02	-1.069470719327e+00	-1.278042176494e+00	2.121758301830e+01
9.30000000e-02	-1.071575930290e+00	-1.284051384160e+00	2.116244772668e+01
9.40000000e-02	-1.073720322745e+00	-1.290128075668e+00	2.110746845828e+01
9.50000000e-02	-1.075904179649e+00	-1.296272521938e+00	2.105264494662e+01
9.60000000e-02	-1.078127783876e+00	-1.302485001335e+00	2.099797692772e+01
9.70000000e-02	-1.080391418293e+00	-1.308765799694e+00	2.094346414017e+01
9.80000000e-02	-1.082695365833e+00	-1.315115210328e+00	2.088910632514e+01
9.90000000e-02	-1.085039909572e+00	-1.321533534054e+00	2.083490322642e+01
1.00000000e-01	-1.087425332795e+00	-1.328021079203e+00	2.078085459044e+01
1.01000000e-01	-1.089851919080e+00	-1.334578161641e+00	2.072696016628e+01
1.02000000e-01	-1.092319952358e+00	-1.341205104787e+00	2.067321970574e+01
1.03000000e-01	-1.094829716995e+00	-1.347902239628e+00	2.061963296334e+01
1.04000000e-01	-1.097381497857e+00	-1.354669904740e+00	2.056619969634e+01
1.05000000e-01	-1.099975580381e+00	-1.361508446306e+00	2.051291966482e+01
1.06000000e-01	-1.102612250649e+00	-1.368418218130e+00	2.045979263165e+01
1.07000000e-01	-1.105291795454e+00	-1.375399581662e+00	2.040681836256e+01
1.08000000e-01	-1.108014502368e+00	-1.382452906013e+00	2.035399662615e+01
1.09000000e-01	-1.110780659816e+00	-1.389578567976e+00	2.030132719395e+01
1.10000000e-01	-1.113590557138e+00	-1.396776952046e+00	2.024880984043e+01
1.11000000e-01	-1.116444484661e+00	-1.404048450436e+00	2.019644434303e+01
1.12000000e-01	-1.119342733762e+00	-1.411393463104e+00	2.014423048222e+01
1.13000000e-01	-1.122285596940e+00	-1.418812397768e+00	2.009216804151e+01
1.14000000e-01	-1.125273367877e+00	-1.426305669928e+00	2.004025680749e+01
1.15000000e-01	-1.128306341507e+00	-1.433873702892e+00	1.998849656987e+01
1.16000000e-01	-1.131384814080e+00	-1.441516927790e+00	1.993688712152e+01
1.17000000e-01	-1.134509083228e+00	-1.449235783603e+00	1.988542825850e+01
1.18000000e-01	-1.137679448028e+00	-1.457030717182e+00	1.983411978010e+01
1.19000000e-01	-1.140896209065e+00	-1.464902183271e+00	1.978296148888e+01
1.20000000e-01	-1.144159668500e+00	-1.472850644532e+00	1.973195319070e+01
1.21000000e-01	-1.147470130130e+00	-1.480876571568e+00	1.968109469477e+01
1.22000000e-01	-1.150827899450e+00	-1.488980442948e+00	1.963038581369e+01
1.23000000e-01	-1.154233283719e+00	-1.497162745229e+00	1.957982636348e+01
1.24000000e-01	-1.157686592018e+00	-1.505423972986e+00	1.952941616364e+01
1.25000000e-01	-1.161188135315e+00	-1.513764628832e+00	1.947915503717e+01
1.26000000e-01	-1.164738226524e+00	-1.522185223450e+00	1.942904281061e+01
1.27000000e-01	-1.168337180568e+00	-1.530686275615e+00	1.937907931413e+01
1.28000000e-01	-1.171985314439e+00	-1.539268312223e+00	1.932926438152e+01
1.29000000e-01	-1.175682947258e+00	-1.547931868320e+00	1.927959785026e+01
1.30000000e-01	-1.179430400335e+00	-1.556677487127e+00	1.923007956155e+01
1.31000000e-01	-1.183227997228e+00	-1.565505720073e+00	1.918070936040e+01
1.32000000e-01	-1.187076063805e+00	-1.574417126818e+00	1.913148709561e+01
1.33000000e-01	-1.190974928300e+00	-1.583412275289e+00	1.908241261987e+01
1.34000000e-01	-1.194924921375e+00	-1.592491741708e+00	1.903348578981e+01
1.35000000e-01	-1.198926376175e+00	-1.601656110620e+00	1.898470646599e+01
1.36000000e-01	-1.202979628390e+00	-1.610905974931e+00	1.893607451305e+01
1.37000000e-01	-1.207085016309e+00	-1.620241935931e+00	1.888758979965e+01
1.38000000e-01	-1.211242880881e+00	-1.629664603334e+00	1.883925219861e+01
1.39000000e-01	-1.215453565771e+00	-1.639174595308e+00	1.879106158692e+01
1.40000000e-01	-1.219717417419e+00	-1.648772538509e+00	1.874301784581e+01
1.41000000e-01	-1.224034785093e+00	-1.658459068113e+00	1.869512086080e+01
1.42000000e-01	-1.228406020952e+00	-1.668234827855e+00	1.864737052175e+01
1.43000000e-01	-1.232831480095e+00	-1.678100470061e+00	1.859976672292e+01
1.44000000e-01	-1.237311520624e+00	-1.688056655683e+00	1.855230936306e+01
1.45000000e-01	-1.241846503697e+00	-1.698104054340e+00	1.850499834539e+01
1.46000000e-01	-1.246436793584e+00	-1.708243344349e+00	1.845783357776e+01
1.47000000e-01	-1.251082757725e+00	-1.718475212769e+00	1.841081497263e+01
1.48000000e-01	-1.255784766782e+00	-1.728800355432e+00	1.836394244717e+01
1.49000000e-01	-1.260543194698e+00	-1.739219476987e+00	1.831721592332e+01
1.50000000e-01	-1.265358418748e+00	-1.749733290939e+00	1.827063532786e+01
1.51000000e-01	-1.270230819601e+00	-1.760342519685e+00	1.822420059246e+01
1.52000000e-01	-1.275160781367e+00	-1.771047894558e+00	1.817791165373e+01
1.53000000e-01	-1.280148691657e+00	-1.781850155866e+00	1.813176845333e+01
1.54000000e-01	-1.285194941637e+00	-1.792750052936e+00	1.808577093804e+01
1.55000000e-01	-1.290299926081e+00	-1.803748344151e+00	1.803991905978e+01
1.56000000e-01	-1.295464043427e+00	-1.814845796999e+00	1.799421277570e+01
1.57000000e-01	-1.300687695829e+00	-1.826043188113e+00	1.794865204831e+01
1.58000000e-01	-1.305971289216e+00	-1.837341303314e+00	1.790323684545e+01
