# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	-9.980029956729e-01	1.000000000000e+00	1.998002995673e+00	1.998002995673e+00
2.00000000e-03	-9.960119654330e-01	1.000000000000e+00	1.996011965433e+00	1.996011965433e+00
3.00000000e-03	-9.940268835041e-01	1.000000000000e+00	1.994026883504e+00	1.994026883504e+00
4.00000000e-03	-9.920477242575e-01	1.000000000000e+00	1.992047724257e+00	1.992047724257e+00
5.00000000e-03	-9.900744622116e-01	1.000000000000e+00	1.990074462212e+00	1.990074462212e+00
6.00000000e-03	-9.881070720305e-01	1.000000000000e+00	1.988107072030e+00	1.988107072030e+00
7.00000000e-03	-9.861455285229e-01	1.000000000000e+00	1.986145528523e+00	1.986145528523e+00
8.00000000e-03	-9.841898066412e-01	1.000000000000e+00	1.984189806641e+00	1.984189806641e+00
9.00000000e-03	-9.822398814806e-01	1.000000000000e+00	1.982239881481e+00	1.982239881481e+00
1.00000000e-02	-9.802957282778e-01	1.000000000000e+00	1.980295728278e+00	1.980295728278e+00
1.10000000e-02	-9.783573224101e-01	1.000000000000e+00	1.978357322410e+00	1.978357322410e+00
1.20000000e-02	-9.764246393945e-01	1.000000000000e+00	1.976424639395e+00	1.976424639395e+00
1.30000000e-02	-9.744976548867e-01	1.000000000000e+00	1.974497654887e+00	1.974497654887e+00
1.40000000e-02	-9.725763446800e-01	1.000000000000e+00	1.972576344680e+00	1.972576344680e+00
1.50000000e-02	-9.706606847043e-01	1.000000000000e+00	1.970660684704e+00	1.970660684704e+00
1.60000000e-02	-9.687506510253e-01	1.000000000000e+00	1.968750651025e+00	1.968750651025e+00
1.70000000e-02	-9.668462198437e-01	1.000000000000e+00	1.966846219844e+00	1.966846219844e+00
1.80000000e-02	-9.649473674936e-01	1.000000000000e+00	1.964947367494e+00	1.964947367494e+00
1.90000000e-02	-9.630540704424e-01	1.000000000000e+00	1.963054070442e+00	1.963054070442e+00
2.00000000e-02	-9.611663052892e-01	1.000000000000e+00	1.961166305289e+00	1.961166305289e+00
2.10000000e-02	-9.592840487641e-01	1.000000000000e+00	1.959284048764e+00	1.959284048764e+00
2.20000000e-02	-9.574072777276e-01	1.000000000000e+00	1.957407277728e+00	1.957407277728e+00
2.30000000e-02	-9.555359691691e-01	1.000000000000e+00	1.955535969169e+00	1.955535969169e+00
2.40000000e-02	-9.536701002064e-01	1.000000000000e+00	1.953670100206e+00	1.953670100206e+00
2.50000000e-02	-9.518096480848e-01	1.000000000000e+00	1.951809648085e+00	1.951809648085e+00
2.60000000e-02	-9.499545901761e-01	1.000000000000e+00	1.949954590176e+00	1.949954590176e+00
2.70000000e-02	-9.481049039777e-01	1.000000000000e+00	1.948104903978e+00	1.948104903978e+00
2.80000000e-02	-9.462605671117e-01	1.000000000000e+00	1.946260567112e+00	1.946260567112e+00
2.90000000e-02	-9.444215573243e-01	1.000000000000e+00	1.944421557324e+00	1.944421557324e+00
3.00000000e-02	-9.425878524847e-01	1.000000000000e+00	1.942587852485e+00	1.942587852485e+00
3.10000000e-02	-9.407594305841e-01	1.000000000000e+00	1.940759430584e+00	1.940759430584e+00
3.20000000e-02	-9.389362697354e-01	1.000000000000e+00	1.938936269735e+00	1.938936269735e+00
