# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	1.998400479989e-01	1.000000000000e+00	8.001599520011e-01	8.001599520011e-01
2.00000000e-03	1.996801919914e-01	1.000000000000e+00	8.003198080086e-01	8.003198080086e-01
3.00000000e-03	1.995204319709e-01	1.000000000000e+00	8.004795680291e-01	8.004795680291e-01
4.00000000e-03	1.993607679308e-01	1.000000000000e+00	8.006392320692e-01	8.006392320692e-01
5.00000000e-03	1.992011998644e-01	1.000000000000e+00	8.007988001356e-01	8.007988001356e-01
6.00000000e-03	1.990417277648e-01	1.000000000000e+00	8.009582722352e-01	8.009582722352e-01
7.00000000e-03	1.988823516253e-01	1.000000000000e+00	8.011176483747e-01	8.011176483747e-01
8.00000000e-03	1.987230714388e-01	1.000000000000e+00	8.012769285612e-01	8.012769285612e-01
9.00000000e-03	1.985638871983e-01	1.000000000000e+00	8.014361128017e-01	8.014361128017e-01
1.00000000e-02	1.984047988966e-01	1.000000000000e+00	8.015952011034e-01	8.015952011034e-01
1.10000000e-02	1.982458065265e-01	1.000000000000e+00	8.017541934735e-01	8.017541934735e-01
1.20000000e-02	1.980869100807e-01	1.000000000000e+00	8.019130899193e-01	8.019130899193e-01
1.30000000e-02	1.979281095518e-01	1.000000000000e+00	8.020718904482e-01	8.020718904482e-01
1.40000000e-02	1.977694049322e-01	1.000000000000e+00	8.022305950678e-01	8.022305950678e-01
1.50000000e-02	1.976107962144e-01	1.000000000000e+00	8.023892037856e-01	8.023892037856e-01
1.60000000e-02	1.974522833908e-01	1.000000000000e+00	8.025477166092e-01	8.025477166092e-01
1.70000000e-02	1.972938664535e-01	1.000000000000e+00	8.027061335465e-01	8.027061335465e-01
1.80000000e-02	1.971355453947e-01	1.000000000000e+00	8.028644546053e-01	8.028644546053e-01
1.90000000e-02	1.969773202066e-01	1.000000000000e+00	8.030226797934e-01	8.030226797934e-01
2.00000000e-02	1.968191908810e-01	1.000000000000e+00	8.031808091190e-01	8.031808091190e-01
2.10000000e-02	1.966611574099e-01	1.000000000000e+00	8.033388425901e-01	8.033388425901e-01
2.20000000e-02	1.965032197851e-01	1.000000000000e+00	8.034967802149e-01	8.034967802149e-01
2.30000000e-02	1.963453779983e-01	1.000000000000e+00	8.036546220017e-01	8.036546220017e-01
2.40000000e-02	1.961876320412e-01	1.000000000000e+00	8.038123679588e-01	8.038123679588e-01
2.50000000e-02	1.960299819053e-01	1.000000000000e+00	8.039700180947e-01	8.039700180947e-01
2.60000000e-02	1.958724275822e-01	1.000000000000e+00	8.041275724178e-01	8.041275724178e-01
2.70000000e-02	1.957149690631e-01	1.000000000000e+00	8.042850309369e-01	8.042850309369e-01
2.80000000e-02	1.955576063393e-01	1.000000000000e+00	8.044423936607e-01	8.044423936607e-01
2.90000000e-02	1.954003394022e-01	1.000000000000e+00	8.045996605978e-01	8.045996605978e-01
3.00000000e-02	1.952431682428e-01	1.000000000000e+00	8.047568317572e-01	8.047568317572e-01
3.10000000e-02	1.950860928522e-01	1.000000000000e+00	8.049139071478e-01	8.049139071478e-01
3.20000000e-02	1.949291132214e-01	1.000000000000e+00	8.050708867786e-01	8.050708867786e-01
3.30000000e-02	1.947722293411e-01	1.000000000000e+00	8.052277706589e-01	8.052277706589e-01
3.40000000e-02	1.946154412022e-01	1.000000000000e+00	8.053845587978e-01	8.053845587978e-01
3.50000000e-02	1.944587487955e-01	1.000000000000e+00	8.055412512045e-01	8.055412512045e-01
3.60000000e-02	1.943021521115e-01	1.000000000000e+00	8.056978478885e-01	8.056978478885e-01
3.70000000e-02	1.941456511407e-01	1.000000000000e+00	8.058543488593e-01	8.058543488593e-01
3.80000000e-02	1.939892458737e-01	1.000000000000e+00	8.060107541263e-01	8.060107541263e-01
3.90000000e-02	1.938329363008e-01	1.000000000000e+00	8.061670636992e-01	8.061670636992e-01
4.00000000e-02	1.936767224122e-01	1.000000000000e+00	8.063232775878e-01	8.063232775878e-01
4.10000000e-02	1.935206041983e-01	1.000000000000e+00	8.064793958017e-01	8.064793958017e-01
4.20000000e-02	1.933645816490e-01	1.000000000000e+00	8.066354183510e-01	8.066354183510e-01
4.30000000e-02	1.932086547545e-01	1.000000000000e+00	8.067913452455e-01	8.067913452455e-01
4.40000000e-02	1.930528235047e-01	1.000000000000e+00	8.069471764953e-01	8.069471764953e-01
4.50000000e-02	1.928970878895e-01	1.000000000000e+00	8.071029121105e-01	8.071029121105e-01
4.60000000e-02	1.927414478986e-01	1.000000000000e+00	8.072585521014e-01	8.072585521014e-01
4.70000000e-02	1.925859035217e-01	1.000000000000e+00	8.074140964783e-01	8.074140964783e-01
4.80000000e-02	1.924304547485e-01	1.000000000000e+00	8.075695452515e-01	8.075695452515e-01
4.90000000e-02	1.922751015685e-01	1.000000000000e+00	8.077248984315e-01	8.077248984315e-01
5.00000000e-02	1.921198439712e-01	1.000000000000e+00	8.078801560288e-01	8.078801560288e-01
5.10000000e-02	1.919646819459e-01	1.000000000000e+00	8.080353180541e-01	8.080353180541e-01
5.20000000e-02	1.918096154820e-01	1.000000000000e+00	8.081903845180e-01	8.081903845180e-01
5.30000000e-02	1.916546445685e-01	1.000000000000e+00	8.083453554315e-01	8.083453554315e-01
5.40000000e-02	1.914997691948e-01	1.000000000000e+00	8.085002308052e-01	8.085002308052e-01
5.50000000e-02	1.913449893497e-01	1.000000000000e+00	8.086550106503e-01	8.086550106503e-01
5.60000000e-02	1.911903050223e-01	1.000000000000e+00	8.088096949777e-01	8.088096949777e-01
5.70000000e-02	1.910357162014e-01	1.000000000000e+00	8.089642837986e-01	8.089642837986e-01
5.80000000e-02	1.908812228758e-01	1.000000000000e+00	8.091187771242e-01	8.091187771242e-01
5.90000000e-02	1.907268250343e-01	1.000000000000e+00	8.092731749657e-01	8.092731749657e-01
6.00000000e-02	1.905725226655e-01	1.000000000000e+00	8.094274773345e-01	8.094274773345e-01
6.10000000e-02	1.904183157580e-01	1.000000000000e+00	8.095816842420e-01	8.095816842420e-01
6.20000000e-02	1.902642043001e-01	1.000000000000e+00	8.097357956999e-01	8.097357956999e-01
6.30000000e-02	1.901101882804e-01	1.000000000000e+00	8.098898117196e-01	8.098898117196e-01
6.40000000e-02	1.899562676870e-01	1.000000000000e+00	8.100437323130e-01	8.100437323130e-01
6.50000000e-02	1.898024425083e-01	1.000000000000e+00	8.101975574917e-01	8.101975574917e-01
6.60000000e-02	1.896487127324e-01	1.000000000000e+00	8.103512872676e-01	8.103512872676e-01
6.70000000e-02	1.894950783473e-01	1.000000000000e+00	8.105049216527e-01	8.105049216527e-01
6.80000000e-02	1.893415393411e-01	1.000000000000e+00	8.106584606589e-01	8.106584606589e-01
6.90000000e-02	1.891880957017e-01	1.000000000000e+00	8.108119042983e-01	8.108119042983e-01
7.00000000e-02	1.890347474168e-01	1.000000000000e+00	8.109652525832e-01	8.109652525832e-01
7.10000000e-02	1.888814944742e-01	1.000000000000e+00	8.111185055258e-01	8.111185055258e-01
