# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	1.801441874316e+00	1.000000000000e+00	8.014418743165e-01	8.014418743165e-01
2.00000000e-03	1.802887506555e+00	1.000000000000e+00	8.028875065545e-01	8.028875065545e-01
3.00000000e-03	1.804336910699e+00	1.000000000000e+00	8.043369106990e-01	8.043369106990e-01
4.00000000e-03	1.805790100804e+00	1.000000000000e+00	8.057901008040e-01	8.057901008040e-01
5.00000000e-03	1.807247090993e+00	1.000000000000e+00	8.072470909934e-01	8.072470909934e-01
6.00000000e-03	1.808707895461e+00	1.000000000000e+00	8.087078954609e-01	8.087078954609e-01
7.00000000e-03	1.810172528471e+00	1.000000000000e+00	8.101725284713e-01	8.101725284713e-01
8.00000000e-03	1.811641004360e+00	1.000000000000e+00	8.116410043601e-01	8.116410043601e-01
9.00000000e-03	1.813113337534e+00	1.000000000000e+00	8.131133375342e-01	8.131133375342e-01
1.00000000e-02	1.814589542473e+00	1.000000000000e+00	8.145895424728e-01	8.145895424728e-01
1.10000000e-02	1.816069633727e+00	1.000000000000e+00	8.160696337272e-01	8.160696337272e-01
1.20000000e-02	1.817553625921e+00	1.000000000000e+00	8.175536259214e-01	8.175536259214e-01
1.30000000e-02	1.819041533753e+00	1.000000000000e+00	8.190415337529e-01	8.190415337529e-01
1.40000000e-02	1.820533371993e+00	1.000000000000e+00	8.205333719930e-01	8.205333719930e-01
1.50000000e-02	1.822029155487e+00	1.000000000000e+00	8.220291554869e-01	8.220291554869e-01
1.60000000e-02	1.823528899155e+00	1.000000000000e+00	8.235288991547e-01	8.235288991547e-01
1.70000000e-02	1.825032617992e+00	1.000000000000e+00	8.250326179916e-01	8.250326179916e-01
1.80000000e-02	1.826540327068e+00	1.000000000000e+00	8.265403270684e-01	8.265403270684e-01
1.90000000e-02	1.828052041532e+00	1.000000000000e+00	8.280520415320e-01	8.280520415320e-01
2.00000000e-02	1.829567776606e+00	1.000000000000e+00	8.295677766058e-01	8.295677766058e-01
2.10000000e-02	1.831087547590e+00	1.000000000000e+00	8.310875475902e-01	8.310875475902e-01
2.20000000e-02	1.832611369863e+00	1.000000000000e+00	8.326113698635e-01	8.326113698635e-01
2.30000000e-02	1.834139258881e+00	1.000000000000e+00	8.341392588815e-01	8.341392588815e-01
2.40000000e-02	1.835671230179e+00	1.000000000000e+00	8.356712301790e-01	8.356712301790e-01
2.50000000e-02	1.837207299370e+00	1.000000000000e+00	8.372072993695e-01	8.372072993695e-01
2.60000000e-02	1.838747482146e+00	1.000000000000e+00	8.387474821463e-01	8.387474821463e-01
2.70000000e-02	1.840291794283e+00	1.000000000000e+00	8.402917942826e-01	8.402917942826e-01
2.80000000e-02	1.841840251632e+00	1.000000000000e+00	8.418402516320e-01	8.418402516320e-01
2.90000000e-02	1.843392870130e+00	1.000000000000e+00	8.433928701295e-01	8.433928701295e-01
3.00000000e-02	1.844949665792e+00	1.000000000000e+00	8.449496657915e-01	8.449496657915e-01
3.10000000e-02	1.846510654716e+00	1.000000000000e+00	8.465106547165e-01	8.465106547165e-01
3.20000000e-02	1.848075853086e+00	1.000000000000e+00	8.480758530856e-01	8.480758530856e-01
3.30000000e-02	1.849645277163e+00	1.000000000000e+00	8.496452771632e-01	8.496452771632e-01
3.40000000e-02	1.851218943297e+00	1.000000000000e+00	8.512189432973e-01	8.512189432973e-01
3.50000000e-02	1.852796867920e+00	1.000000000000e+00	8.527968679201e-01	8.527968679201e-01
3.60000000e-02	1.854379067549e+00	1.000000000000e+00	8.543790675488e-01	8.543790675488e-01
3.70000000e-02	1.855965558786e+00	1.000000000000e+00	8.559655587858e-01	8.559655587858e-01
3.80000000e-02	1.857556358319e+00	1.000000000000e+00	8.575563583192e-01	8.575563583192e-01
3.90000000e-02	1.859151482924e+00	1.000000000000e+00	8.591514829238e-01	8.591514829238e-01
4.00000000e-02	1.860750949461e+00	1.000000000000e+00	8.607509494614e-01	8.607509494614e-01
4.10000000e-02	1.862354774881e+00	1.000000000000e+00	8.623547748812e-01	8.623547748812e-01
4.20000000e-02	1.863962976221e+00	1.000000000000e+00	8.639629762206e-01	8.639629762206e-01
