# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	1.600961057083e+00	1.000000000000e+00	6.009610570827e-01	6.009610570827e-01
2.00000000e-03	1.601924232670e+00	1.000000000000e+00	6.019242326705e-01	6.019242326705e-01
3.00000000e-03	1.602889533293e+00	1.000000000000e+00	6.028895332927e-01	6.028895332927e-01
4.00000000e-03	1.603856965506e+00	1.000000000000e+00	6.038569655056e-01	6.038569655056e-01
5.00000000e-03	1.604826535892e+00	1.000000000000e+00	6.048265358921e-01	6.048265358921e-01
6.00000000e-03	1.605798251062e+00	1.000000000000e+00	6.057982510623e-01	6.057982510623e-01
7.00000000e-03	1.606772117653e+00	1.000000000000e+00	6.067721176531e-01	6.067721176531e-01
8.00000000e-03	1.607748142329e+00	1.000000000000e+00	6.077481423291e-01	6.077481423291e-01
9.00000000e-03	1.608726331782e+00	1.000000000000e+00	6.087263317820e-01	6.087263317820e-01
1.00000000e-02	1.609706692731e+00	1.000000000000e+00	6.097066927311e-01	6.097066927311e-01
1.10000000e-02	1.610689231923e+00	1.000000000000e+00	6.106892319234e-01	6.106892319234e-01
1.20000000e-02	1.611673956134e+00	1.000000000000e+00	6.116739561338e-01	6.116739561338e-01
1.30000000e-02	1.612660872165e+00	1.000000000000e+00	6.126608721652e-01	6.126608721652e-01
1.40000000e-02	1.613649986848e+00	1.000000000000e+00	6.136499868484e-01	6.136499868484e-01
1.50000000e-02	1.614641307043e+00	1.000000000000e+00	6.146413070427e-01	6.146413070427e-01
1.60000000e-02	1.615634839636e+00	1.000000000000e+00	6.156348396358e-01	6.156348396358e-01
1.70000000e-02	1.616630591544e+00	1.000000000000e+00	6.166305915437e-01	6.166305915437e-01
1.80000000e-02	1.617628569711e+00	1.000000000000e+00	6.176285697115e-01	6.176285697115e-01
1.90000000e-02	1.618628781113e+00	1.000000000000e+00	6.186287811128e-01	6.186287811128e-01
2.00000000e-02	1.619631232750e+00	1.000000000000e+00	6.196312327504e-01	6.196312327504e-01
2.10000000e-02	1.620635931656e+00	1.000000000000e+00	6.206359316563e-01	6.206359316563e-01
2.20000000e-02	1.621642884892e+00	1.000000000000e+00	6.216428848917e-01	6.216428848917e-01
2.30000000e-02	1.622652099547e+00	1.000000000000e+00	6.226520995473e-01	6.226520995473e-01
2.40000000e-02	1.623663582743e+00	1.000000000000e+00	6.236635827434e-01	6.236635827434e-01
2.50000000e-02	1.624677341630e+00	1.000000000000e+00	6.246773416300e-01	6.246773416300e-01
2.60000000e-02	1.625693383387e+00	1.000000000000e+00	6.256933833873e-01	6.256933833873e-01
2.70000000e-02	1.626711715225e+00	1.000000000000e+00	6.267117152252e-01	6.267117152252e-01
2.80000000e-02	1.627732344384e+00	1.000000000000e+00	6.277323443842e-01	6.277323443842e-01
2.90000000e-02	1.628755278135e+00	1.000000000000e+00	6.287552781350e-01	6.287552781350e-01
3.00000000e-02	1.629780523779e+00	1.000000000000e+00	6.297805237789e-01	6.297805237789e-01
3.10000000e-02	1.630808088648e+00	1.000000000000e+00	6.308080886480e-01	6.308080886480e-01
3.20000000e-02	1.631837980105e+00	1.000000000000e+00	6.318379801051e-01	6.318379801051e-01
3.30000000e-02	1.632870205544e+00	1.000000000000e+00	6.328702055442e-01	6.328702055442e-01
3.40000000e-02	1.633904772391e+00	1.000000000000e+00	6.339047723906e-01	6.339047723906e-01
3.50000000e-02	1.634941688101e+00	1.000000000000e+00	6.349416881007e-01	6.349416881007e-01
3.60000000e-02	1.635980960163e+00	1.000000000000e+00	6.359809601627e-01	6.359809601627e-01
3.70000000e-02	1.637022596096e+00	1.000000000000e+00	6.370225960963e-01	6.370225960963e-01
