# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	7.998399519989e-01	1.000000000000e+00	2.001600480011e-01	2.001600480011e-01
2.00000000e-03	7.996798079915e-01	1.000000000000e+00	2.003201920085e-01	2.003201920085e-01
3.00000000e-03	7.995195679715e-01	1.000000000000e+00	2.004804320285e-01	2.004804320285e-01
4.00000000e-03	7.993592319327e-01	1.000000000000e+00	2.006407680673e-01	2.006407680673e-01
5.00000000e-03	7.991987998690e-01	1.000000000000e+00	2.008012001310e-01	2.008012001310e-01
6.00000000e-03	7.990382717744e-01	1.000000000000e+00	2.009617282256e-01	2.009617282256e-01
7.00000000e-03	7.988776476430e-01	1.000000000000e+00	2.011223523570e-01	2.011223523570e-01
8.00000000e-03	7.987169274690e-01	1.000000000000e+00	2.012830725310e-01	2.012830725310e-01
9.00000000e-03	7.985561112466e-01	1.000000000000e+00	2.014438887534e-01	2.014438887534e-01
1.00000000e-02	7.983951989702e-01	1.000000000000e+00	2.016048010298e-01	2.016048010298e-01
1.10000000e-02	7.982341906343e-01	1.000000000000e+00	2.017658093657e-01	2.017658093657e-01
1.20000000e-02	7.980730862333e-01	1.000000000000e+00	2.019269137667e-01	2.019269137667e-01
1.30000000e-02	7.979118857620e-01	1.000000000000e+00	2.020881142380e-01	2.020881142380e-01
1.40000000e-02	7.977505892150e-01	1.000000000000e+00	2.022494107850e-01	2.022494107850e-01
1.50000000e-02	7.975891965870e-01	1.000000000000e+00	2.024108034130e-01	2.024108034130e-01
1.60000000e-02	7.974277078731e-01	1.000000000000e+00	2.025722921269e-01	2.025722921269e-01
1.70000000e-02	7.972661230682e-01	1.000000000000e+00	2.027338769318e-01	2.027338769318e-01
1.80000000e-02	7.971044421673e-01	1.000000000000e+00	2.028955578327e-01	2.028955578327e-01
1.90000000e-02	7.969426651657e-01	1.000000000000e+00	2.030573348343e-01	2.030573348343e-01
2.00000000e-02	7.967807920586e-01	1.000000000000e+00	2.032192079414e-01	2.032192079414e-01
2.10000000e-02	7.966188228412e-01	1.000000000000e+00	2.033811771588e-01	2.033811771588e-01
2.20000000e-02	7.964567575092e-01	1.000000000000e+00	2.035432424908e-01	2.035432424908e-01
2.30000000e-02	7.962945960579e-01	1.000000000000e+00	2.037054039421e-01	2.037054039421e-01
2.40000000e-02	7.961323384830e-01	1.000000000000e+00	2.038676615170e-01	2.038676615170e-01
2.50000000e-02	7.959699847803e-01	1.000000000000e+00	2.040300152197e-01	2.040300152197e-01
2.60000000e-02	7.958075349454e-01	1.000000000000e+00	2.041924650546e-01	2.041924650546e-01
2.70000000e-02	7.956449889744e-01	1.000000000000e+00	2.043550110256e-01	2.043550110256e-01
2.80000000e-02	7.954823468631e-01	1.000000000000e+00	2.045176531369e-01	2.045176531369e-01
2.90000000e-02	7.953196086077e-01	1.000000000000e+00	2.046803913923e-01	2.046803913923e-01
3.00000000e-02	7.951567742043e-01	1.000000000000e+00	2.048432257957e-01	2.048432257957e-01
3.10000000e-02	7.949938436492e-01	1.000000000000e+00	2.050061563508e-01	2.050061563508e-01
3.20000000e-02	7.948308169387e-01	1.000000000000e+00	2.051691830613e-01	2.051691830613e-01
3.30000000e-02	7.946676940693e-01	1.000000000000e+00	2.053323059307e-01	2.053323059307e-01
3.40000000e-02	7.945044750374e-01	1.000000000000e+00	2.054955249626e-01	2.054955249626e-01
3.50000000e-02	7.943411598398e-01	1.000000000000e+00	2.056588401602e-01	2.056588401602e-01
3.60000000e-02	7.941777484731e-01	1.000000000000e+00	2.058222515269e-01	2.058222515269e-01
3.70000000e-02	7.940142409341e-01	1.000000000000e+00	2.059857590659e-01	2.059857590659e-01
3.80000000e-02	7.938506372198e-01	1.000000000000e+00	2.061493627802e-01	2.061493627802e-01
3.90000000e-02	7.936869373271e-01	1.000000000000e+00	2.063130626729e-01	2.063130626729e-01
4.00000000e-02	7.935231412532e-01	1.000000000000e+00	2.064768587468e-01	2.064768587468e-01
4.10000000e-02	7.933592489951e-01	1.000000000000e+00	2.066407510049e-01	2.066407510049e-01
4.20000000e-02	7.931952605502e-01	1.000000000000e+00	2.068047394498e-01	2.068047394498e-01
4.30000000e-02	7.930311759159e-01	1.000000000000e+00	2.069688240841e-01	2.069688240841e-01
4.40000000e-02	7.928669950895e-01	1.000000000000e+00	2.071330049105e-01	2.071330049105e-01
4.50000000e-02	7.927027180687e-01	1.000000000000e+00	2.072972819313e-01	2.072972819313e-01
4.60000000e-02	7.925383448511e-01	1.000000000000e+00	2.074616551489e-01	2.074616551489e-01
4.70000000e-02	7.923738754344e-01	1.000000000000e+00	2.076261245656e-01	2.076261245656e-01
4.80000000e-02	7.922093098164e-01	1.000000000000e+00	2.077906901836e-01	2.077906901836e-01
4.90000000e-02	7.920446479952e-01	1.000000000000e+00	2.079553520048e-01	2.079553520048e-01
5.00000000e-02	7.918798899686e-01	1.000000000000e+00	2.081201100314e-01	2.081201100314e-01
5.10000000e-02	7.917150357349e-01	1.000000000000e+00	2.082849642651e-01	2.082849642651e-01
5.20000000e-02	7.915500852922e-01	1.000000000000e+00	2.084499147078e-01	2.084499147078e-01
5.30000000e-02	7.913850386388e-01	1.000000000000e+00	2.086149613612e-01	2.086149613612e-01
5.40000000e-02	7.912198957732e-01	1.000000000000e+00	2.087801042268e-01	2.087801042268e-01
5.50000000e-02	7.910546566937e-01	1.000000000000e+00	2.089453433063e-01	2.089453433063e-01
5.60000000e-02	7.908893213991e-01	1.000000000000e+00	2.091106786009e-01	2.091106786009e-01
5.70000000e-02	7.907238898879e-01	1.000000000000e+00	2.092761101121e-01	2.092761101121e-01
5.80000000e-02	7.905583621590e-01	1.000000000000e+00	2.094416378410e-01	2.094416378410e-01
5.90000000e-02	7.903927382112e-01	1.000000000000e+00	2.096072617888e-01	2.096072617888e-01
6.00000000e-02	7.902270180435e-01	1.000000000000e+00	2.097729819565e-01	2.097729819565e-01
6.10000000e-02	7.900612016549e-01	1.000000000000e+00	2.099387983451e-01	2.099387983451e-01
6.20000000e-02	7.898952890446e-01	1.000000000000e+00	2.101047109554e-01	2.101047109554e-01
6.30000000e-02	7.897292802119e-01	1.000000000000e+00	2.102707197881e-01	2.102707197881e-01
6.40000000e-02	7.895631751560e-01	1.000000000000e+00	2.104368248440e-01	2.104368248440e-01
6.50000000e-02	7.893969738765e-01	1.000000000000e+00	2.106030261235e-01	2.106030261235e-01
6.60000000e-02	7.892306763729e-01	1.000000000000e+00	2.107693236271e-01	2.107693236271e-01
6.70000000e-02	7.890642826447e-01	1.000000000000e+00	2.109357173553e-01	2.109357173553e-01
6.80000000e-02	7.888977926918e-01	1.000000000000e+00	2.111022073082e-01	2.111022073082e-01
6.90000000e-02	7.887312065139e-01	1.000000000000e+00	2.112687934861e-01	2.112687934861e-01
7.00000000e-02	7.885645241110e-01	1.000000000000e+00	2.114354758890e-01	2.114354758890e-01
7.10000000e-02	7.883977454831e-01	1.000000000000e+00	2.116022545169e-01	2.116022545169e-01
7.20000000e-02	7.882308706303e-01	1.000000000000e+00	2.117691293697e-01	2.117691293697e-01
7.30000000e-02	7.880638995528e-01	1.000000000000e+00	2.119361004472e-01	2.119361004472e-01
7.40000000e-02	7.878968322508e-01	1.000000000000e+00	2.121031677492e-01	2.121031677492e-01
7.50000000e-02	7.877296687249e-01	1.000000000000e+00	2.122703312751e-01	2.122703312751e-01
7.60000000e-02	7.875624089756e-01	1.000000000000e+00	2.124375910244e-01	2.124375910244e-01
7.70000000e-02	7.873950530033e-01	1.000000000000e+00	2.126049469967e-01	2.126049469967e-01
7.80000000e-02	7.872276008088e-01	1.000000000000e+00	2.127723991912e-01	2.127723991912e-01
7.90000000e-02	7.870600523929e-01	1.000000000000e+00	2.129399476071e-01	2.129399476071e-01
8.00000000e-02	7.868924077565e-01	1.000000000000e+00	2.131075922435e-01	2.131075922435e-01
8.10000000e-02	7.867246669005e-01	1.000000000000e+00	2.132753330995e-01	2.132753330995e-01
8.20000000e-02	7.865568298261e-01	1.000000000000e+00	2.134431701739e-01	2.134431701739e-01
8.30000000e-02	7.863888965343e-01	1.000000000000e+00	2.136111034657e-01	2.136111034657e-01
8.40000000e-02	7.862208670266e-01	1.000000000000e+00	2.137791329734e-01	2.137791329734e-01
8.50000000e-02	7.860527413042e-01	1.000000000000e+00	2.139472586958e-01	2.139472586958e-01
8.60000000e-02	7.858845193687e-01	1.000000000000e+00	2.141154806313e-01	2.141154806313e-01
8.70000000e-02	7.857162012216e-01	1.000000000000e+00	2.142837987784e-01	2.142837987784e-01
8.80000000e-02	7.855477868646e-01	1.000000000000e+00	2.144522131354e-01	2.144522131354e-01
8.90000000e-02	7.853792762994e-01	1.000000000000e+00	2.146207237006e-01	2.146207237006e-01
9.00000000e-02	7.852106695279e-01	1.000000000000e+00	2.147893304721e-01	2.147893304721e-01
9.10000000e-02	7.850419665521e-01	1.000000000000e+00	2.149580334479e-01	2.149580334479e-01
9.20000000e-02	7.848731673740e-01	1.000000000000e+00	2.151268326260e-01	2.151268326260e-01
9.30000000e-02	7.847042719958e-01	1.000000000000e+00	2.152957280042e-01	2.152957280042e-01
9.40000000e-02	7.845352804198e-01	1.000000000000e+00	2.154647195802e-01	2.154647195802e-01
9.50000000e-02	7.843661926482e-01	1.000000000000e+00	2.156338073518e-01	2.156338073518e-01
9.60000000e-02	7.841970086836e-01	1.000000000000e+00	2.158029913164e-01	2.158029913164e-01
9.70000000e-02	7.840277285286e-01	1.000000000000e+00	2.159722714714e-01	2.159722714714e-01
9.80000000e-02	7.838583521857e-01	1.000000000000e+00	2.161416478143e-01	2.161416478143e-01
9.90000000e-02	7.836888796577e-01	1.000000000000e+00	2.163111203423e-01	2.163111203423e-01
1.00000000e-01	7.835193109475e-01	1.000000000000e+00	2.164806890525e-01	2.164806890525e-01
1.01000000e-01	7.833496460581e-01	1.000000000000e+00	2.166503539419e-01	2.166503539419e-01
1.02000000e-01	7.831798849924e-01	1.000000000000e+00	2.168201150076e-01	2.168201150076e-01
1.03000000e-01	7.830100277537e-01	1.000000000000e+00	2.169899722463e-01	2.169899722463e-01
1.04000000e-01	7.828400743451e-01	1.000000000000e+00	2.171599256549e-01	2.171599256549e-01
1.05000000e-01	7.826700247701e-01	1.000000000000e+00	2.173299752299e-01	2.173299752299e-01
1.06000000e-01	7.824998790321e-01	1.000000000000e+00	2.175001209679e-01	2.175001209679e-01
1.07000000e-01	7.823296371346e-01	1.000000000000e+00	2.176703628654e-01	2.176703628654e-01
1.08000000e-01	7.821592990813e-01	1.000000000000e+00	2.178407009187e-01	2.178407009187e-01
1.09000000e-01	7.819888648760e-01	1.000000000000e+00	2.180111351240e-01	2.180111351240e-01
1.10000000e-01	7.818183345225e-01	1.000000000000e+00	2.181816654775e-01	2.181816654775e-01
1.11000000e-01	7.816477080247e-01	1.000000000000e+00	2.183522919753e-01	2.183522919753e-01
1.12000000e-01	7.814769853867e-01	1.000000000000e+00	2.185230146133e-01	2.185230146133e-01
1.13000000e-01	7.813061666127e-01	1.000000000000e+00	2.186938333873e-01	2.186938333873e-01
1.14000000e-01	7.811352517069e-01	1.000000000000e+00	2.188647482931e-01	2.188647482931e-01
1.15000000e-01	7.809642406737e-01	1.000000000000e+00	2.190357593263e-01	2.190357593263e-01
1.16000000e-01	7.807931335175e-01	1.000000000000e+00	2.192068664825e-01	2.192068664825e-01
1.17000000e-01	7.806219302429e-01	1.000000000000e+00	2.193780697571e-01	2.193780697571e-01
1.18000000e-01	7.804506308545e-01	1.000000000000e+00	2.195493691455e-01	2.195493691455e-01
1.19000000e-01	7.802792353572e-01	1.000000000000e+00	2.197207646428e-01	2.197207646428e-01
1.20000000e-01	7.801077437557e-01	1.000000000000e+00	2.198922562443e-01	2.198922562443e-01
1.21000000e-01	7.799361560551e-01	1.000000000000e+00	2.200638439449e-01	2.200638439449e-01
1.22000000e-01	7.797644722603e-01	1.000000000000e+00	2.202355277397e-01	2.202355277397e-01
1.23000000e-01	7.795926923767e-01	1.000000000000e+00	2.204073076233e-01	2.204073076233e-01
1.24000000e-01	7.794208164094e-01	1.000000000000e+00	2.205791835906e-01	2.205791835906e-01
1.25000000e-01	7.792488443638e-01	1.000000000000e+00	2.207511556362e-01	2.207511556362e-01
1.26000000e-01	7.790767762454e-01	1.000000000000e+00	2.209232237546e-01	2.209232237546e-01
1.27000000e-01	7.789046120597e-01	1.000000000000e+00	2.210953879403e-01	2.210953879403e-01
1.28000000e-01	7.787323518125e-01	1.000000000000e+00	2.212676481875e-01	2.212676481875e-01
1.29000000e-01	7.785599955096e-01	1.000000000000e+00	2.214400044904e-01	2.214400044904e-01
1.30000000e-01	7.783875431567e-01	1.000000000000e+00	2.216124568433e-01	2.216124568433e-01
1.31000000e-01	7.782149947599e-01	1.000000000000e+00	2.217850052401e-01	2.217850052401e-01
1.32000000e-01	7.780423503254e-01	1.000000000000e+00	2.219576496746e-01	2.219576496746e-01
1.33000000e-01	7.778696098592e-01	1.000000000000e+00	2.221303901408e-01	2.221303901408e-01
1.34000000e-01	7.776967733677e-01	1.000000000000e+00	2.223032266323e-01	2.223032266323e-01
1.35000000e-01	7.775238408572e-01	1.000000000000e+00	2.224761591428e-01	2.224761591428e-01
1.36000000e-01	7.773508123343e-01	1.000000000000e+00	2.226491876657e-01	2.226491876657e-01
1.37000000e-01	7.771776878056e-01	1.000000000000e+00	2.228223121944e-01	2.228223121944e-01
1.38000000e-01	7.770044672778e-01	1.000000000000e+00	2.229955327222e-01	2.229955327222e-01
1.39000000e-01	7.768311507577e-01	1.000000000000e+00	2.231688492423e-01	2.231688492423e-01
1.40000000e-01	7.766577382522e-01	1.000000000000e+00	2.233422617478e-01	2.233422617478e-01
1.41000000e-01	7.764842297683e-01	1.000000000000e+00	2.235157702317e-01	2.235157702317e-01
1.42000000e-01	7.763106253132e-01	1.000000000000e+00	2.236893746868e-01	2.236893746868e-01
1.43000000e-01	7.761369248941e-01	1.000000000000e+00	2.238630751059e-01	2.238630751059e-01
1.44000000e-01	7.759631285182e-01	1.000000000000e+00	2.240368714818e-01	2.240368714818e-01
1.45000000e-01	7.757892361932e-01	1.000000000000e+00	2.242107638068e-01	2.242107638068e-01
1.46000000e-01	7.756152479264e-01	1.000000000000e+00	2.243847520736e-01	2.243847520736e-01
1.47000000e-01	7.754411637255e-01	1.000000000000e+00	2.245588362745e-01	2.245588362745e-01
1.48000000e-01	7.752669835983e-01	1.000000000000e+00	2.247330164017e-01	2.247330164017e-01
1.49000000e-01	7.750927075527e-01	1.000000000000e+00	2.249072924473e-01	2.249072924473e-01
1.50000000e-01	7.749183355965e-01	1.000000000000e+00	2.250816644035e-01	2.250816644035e-01
1.51000000e-01	7.747438677379e-01	1.000000000000e+00	2.252561322621e-01	2.252561322621e-01
1.52000000e-01	7.745693039850e-01	1.000000000000e+00	2.254306960150e-01	2.254306960150e-01
1.53000000e-01	7.743946443460e-01	1.000000000000e+00	2.256053556540e-01	2.256053556540e-01
1.54000000e-01	7.742198888295e-01	1.000000000000e+00	2.257801111705e-01	2.257801111705e-01
1.55000000e-01	7.740450374437e-01	1.000000000000e+00	2.259549625563e-01	2.259549625563e-01
1.56000000e-01	7.738700901974e-01	1.000000000000e+00	2.261299098026e-01	2.261299098026e-01
1.57000000e-01	7.736950470993e-01	1.000000000000e+00	2.263049529007e-01	2.263049529007e-01
1.58000000e-01	7.735199081580e-01	1.000000000000e+00	2.264800918420e-01	2.264800918420e-01
1.59000000e-01	7.733446733826e-01	1.000000000000e+00	2.266553266174e-01	2.266553266174e-01
1.60000000e-01	7.731693427819e-01	1.000000000000e+00	2.268306572181e-01	2.268306572181e-01
1.61000000e-01	7.729939163653e-01	1.000000000000e+00	2.270060836347e-01	2.270060836347e-01
1.62000000e-01	7.728183941418e-01	1.000000000000e+00	2.271816058582e-01	2.271816058582e-01
1.63000000e-01	7.726427761208e-01	1.000000000000e+00	2.273572238792e-01	2.273572238792e-01
1.64000000e-01	7.724670623117e-01	1.000000000000e+00	2.275329376883e-01	2.275329376883e-01
1.65000000e-01	7.722912527241e-01	1.000000000000e+00	2.277087472759e-01	2.277087472759e-01
1.66000000e-01	7.721153473675e-01	1.000000000000e+00	2.278846526325e-01	2.278846526325e-01
1.67000000e-01	7.719393462519e-01	1.000000000000e+00	2.280606537481e-01	2.280606537481e-01
1.68000000e-01	7.717632493869e-01	1.000000000000e+00	2.282367506131e-01	2.282367506131e-01
1.69000000e-01	7.715870567826e-01	1.000000000000e+00	2.284129432174e-01	2.284129432174e-01
1.70000000e-01	7.714107684491e-01	1.000000000000e+00	2.285892315509e-01	2.285892315509e-01
1.71000000e-01	7.712343843965e-01	1.000000000000e+00	2.287656156035e-01	2.287656156035e-01
1.72000000e-01	7.710579046351e-01	1.000000000000e+00	2.289420953649e-01	2.289420953649e-01
1.73000000e-01	7.708813291753e-01	1.000000000000e+00	2.291186708247e-01	2.291186708247e-01
1.74000000e-01	7.707046580276e-01	1.000000000000e+00	2.292953419724e-01	2.292953419724e-01
1.75000000e-01	7.705278912026e-01	1.000000000000e+00	2.294721087974e-01	2.294721087974e-01
1.76000000e-01	7.703510287111e-01	1.000000000000e+00	2.296489712889e-01	2.296489712889e-01
1.77000000e-01	7.701740705637e-01	1.000000000000e+00	2.298259294363e-01	2.298259294363e-01
1.78000000e-01	7.699970167715e-01	1.000000000000e+00	2.300029832285e-01	2.300029832285e-01
1.79000000e-01	7.698198673455e-01	1.000000000000e+00	2.301801326545e-01	2.301801326545e-01
