# Układ: x' = x(y-1),  y' = 3x - 2y + x^2 - 2y^2
# IC: x0=-3.8, y0=1.1, dt=1.000e-03, nsteps=3000
# t	x(t)	y(t)
0.00000000e+00	-3.800000000000e+00	1.100000000000e+00
1.00000000e-03	-3.800377024196e+00	1.098425911206e+00
2.00000000e-03	-3.800748125439e+00	1.096863570026e+00
3.00000000e-03	-3.801113346430e+00	1.095312865100e+00
4.00000000e-03	-3.801472729492e+00	1.093773686175e+00
5.00000000e-03	-3.801826316573e+00	1.092245924094e+00
6.00000000e-03	-3.802174149254e+00	1.090729470781e+00
7.00000000e-03	-3.802516268747e+00	1.089224219233e+00
8.00000000e-03	-3.802852715900e+00	1.087730063500e+00
9.00000000e-03	-3.803183531204e+00	1.086246898683e+00
1.00000000e-02	-3.803508754788e+00	1.084774620911e+00
1.10000000e-02	-3.803828426430e+00	1.083313127340e+00
1.20000000e-02	-3.804142585556e+00	1.081862316133e+00
1.30000000e-02	-3.804451271244e+00	1.080422086453e+00
1.40000000e-02	-3.804754522228e+00	1.078992338451e+00
1.50000000e-02	-3.805052376898e+00	1.077572973253e+00
1.60000000e-02	-3.805344873308e+00	1.076163892952e+00
1.70000000e-02	-3.805632049174e+00	1.074765000593e+00
1.80000000e-02	-3.805913941879e+00	1.073376200169e+00
1.90000000e-02	-3.806190588477e+00	1.071997396602e+00
2.00000000e-02	-3.806462025693e+00	1.070628495738e+00
2.10000000e-02	-3.806728289931e+00	1.069269404338e+00
2.20000000e-02	-3.806989417269e+00	1.067920030062e+00
2.30000000e-02	-3.807245443470e+00	1.066580281463e+00
2.40000000e-02	-3.807496403978e+00	1.065250067979e+00
2.50000000e-02	-3.807742333927e+00	1.063929299918e+00
2.60000000e-02	-3.807983268137e+00	1.062617888452e+00
2.70000000e-02	-3.808219241123e+00	1.061315745606e+00
2.80000000e-02	-3.808450287094e+00	1.060022784248e+00
2.90000000e-02	-3.808676439955e+00	1.058738918085e+00
3.00000000e-02	-3.808897733313e+00	1.057464061645e+00
3.10000000e-02	-3.809114200477e+00	1.056198130275e+00
3.20000000e-02	-3.809325874461e+00	1.054941040129e+00
3.30000000e-02	-3.809532787988e+00	1.053692708161e+00
3.40000000e-02	-3.809734973488e+00	1.052453052113e+00
3.50000000e-02	-3.809932463109e+00	1.051221990511e+00
3.60000000e-02	-3.810125288710e+00	1.049999442653e+00
3.70000000e-02	-3.810313481870e+00	1.048785328602e+00
3.80000000e-02	-3.810497073887e+00	1.047579569178e+00
3.90000000e-02	-3.810676095783e+00	1.046382085947e+00
4.00000000e-02	-3.810850578303e+00	1.045192801219e+00
4.10000000e-02	-3.811020551921e+00	1.044011638034e+00
4.20000000e-02	-3.811186046840e+00	1.042838520157e+00
4.30000000e-02	-3.811347092995e+00	1.041673372069e+00
4.40000000e-02	-3.811503720057e+00	1.040516118962e+00
4.50000000e-02	-3.811655957430e+00	1.039366686727e+00
4.60000000e-02	-3.811803834260e+00	1.038225001952e+00
4.70000000e-02	-3.811947379434e+00	1.037090991908e+00
4.80000000e-02	-3.812086621580e+00	1.035964584549e+00
4.90000000e-02	-3.812221589073e+00	1.034845708499e+00
5.00000000e-02	-3.812352310037e+00	1.033734293048e+00
5.10000000e-02	-3.812478812343e+00	1.032630268142e+00
5.20000000e-02	-3.812601123615e+00	1.031533564382e+00
5.30000000e-02	-3.812719271234e+00	1.030444113009e+00
5.40000000e-02	-3.812833282333e+00	1.029361845904e+00
5.50000000e-02	-3.812943183805e+00	1.028286695578e+00
5.60000000e-02	-3.813049002304e+00	1.027218595166e+00
5.70000000e-02	-3.813150764245e+00	1.026157478422e+00
5.80000000e-02	-3.813248495809e+00	1.025103279709e+00
5.90000000e-02	-3.813342222942e+00	1.024055933997e+00
6.00000000e-02	-3.813431971360e+00	1.023015376852e+00
6.10000000e-02	-3.813517766547e+00	1.021981544434e+00
6.20000000e-02	-3.813599633762e+00	1.020954373490e+00
6.30000000e-02	-3.813677598036e+00	1.019933801345e+00
6.40000000e-02	-3.813751684177e+00	1.018919765899e+00
6.50000000e-02	-3.813821916773e+00	1.017912205619e+00
6.60000000e-02	-3.813888320188e+00	1.016911059538e+00
6.70000000e-02	-3.813950918571e+00	1.015916267240e+00
6.80000000e-02	-3.814009735853e+00	1.014927768865e+00
6.90000000e-02	-3.814064795752e+00	1.013945505094e+00
7.00000000e-02	-3.814116121773e+00	1.012969417150e+00
7.10000000e-02	-3.814163737208e+00	1.011999446789e+00
7.20000000e-02	-3.814207665143e+00	1.011035536296e+00
7.30000000e-02	-3.814247928454e+00	1.010077628479e+00
7.40000000e-02	-3.814284549813e+00	1.009125666663e+00
7.50000000e-02	-3.814317551688e+00	1.008179594687e+00
7.60000000e-02	-3.814346956344e+00	1.007239356896e+00
7.70000000e-02	-3.814372785847e+00	1.006304898139e+00
7.80000000e-02	-3.814395062064e+00	1.005376163759e+00
7.90000000e-02	-3.814413806663e+00	1.004453099595e+00
8.00000000e-02	-3.814429041119e+00	1.003535651969e+00
8.10000000e-02	-3.814440786711e+00	1.002623767689e+00
8.20000000e-02	-3.814449064529e+00	1.001717394038e+00
8.30000000e-02	-3.814453895470e+00	1.000816478771e+00
8.40000000e-02	-3.814455300242e+00	9.999209701133e-01
8.50000000e-02	-3.814453299367e+00	9.990308167509e-01
8.60000000e-02	-3.814447913181e+00	9.981459678293e-01
8.70000000e-02	-3.814439161836e+00	9.972663729477e-01
8.80000000e-02	-3.814427065299e+00	9.963919821547e-01
8.90000000e-02	-3.814411643360e+00	9.955227459434e-01
9.00000000e-02	-3.814392915625e+00	9.946586152475e-01
9.10000000e-02	-3.814370901527e+00	9.937995414367e-01
9.20000000e-02	-3.814345620317e+00	9.929454763125e-01
9.30000000e-02	-3.814317091074e+00	9.920963721034e-01
9.40000000e-02	-3.814285332703e+00	9.912521814614e-01
9.50000000e-02	-3.814250363938e+00	9.904128574572e-01
9.60000000e-02	-3.814212203339e+00	9.895783535766e-01
9.70000000e-02	-3.814170869299e+00	9.887486237158e-01
9.80000000e-02	-3.814126380042e+00	9.879236221778e-01
9.90000000e-02	-3.814078753628e+00	9.871033036682e-01
1.00000000e-01	-3.814028007948e+00	9.862876232915e-01
1.01000000e-01	-3.813974160733e+00	9.854765365465e-01
1.02000000e-01	-3.813917229548e+00	9.846699993234e-01
1.03000000e-01	-3.813857231801e+00	9.838679678992e-01
1.04000000e-01	-3.813794184736e+00	9.830703989340e-01
1.05000000e-01	-3.813728105442e+00	9.822772494678e-01
1.06000000e-01	-3.813659010850e+00	9.814884769162e-01
1.07000000e-01	-3.813586917734e+00	9.807040390668e-01
1.08000000e-01	-3.813511842716e+00	9.799238940759e-01
1.09000000e-01	-3.813433802263e+00	9.791480004647e-01
1.10000000e-01	-3.813352812690e+00	9.783763171158e-01
1.11000000e-01	-3.813268890162e+00	9.776088032694e-01
1.12000000e-01	-3.813182050696e+00	9.768454185205e-01
1.13000000e-01	-3.813092310158e+00	9.760861228146e-01
1.14000000e-01	-3.812999684269e+00	9.753308764452e-01
1.15000000e-01	-3.812904188605e+00	9.745796400497e-01
1.16000000e-01	-3.812805838595e+00	9.738323746064e-01
1.17000000e-01	-3.812704649527e+00	9.730890414313e-01
1.18000000e-01	-3.812600636546e+00	9.723496021745e-01
1.19000000e-01	-3.812493814656e+00	9.716140188175e-01
1.20000000e-01	-3.812384198722e+00	9.708822536694e-01
1.21000000e-01	-3.812271803470e+00	9.701542693643e-01
1.22000000e-01	-3.812156643488e+00	9.694300288579e-01
1.23000000e-01	-3.812038733227e+00	9.687094954244e-01
1.24000000e-01	-3.811918087007e+00	9.679926326535e-01
1.25000000e-01	-3.811794719008e+00	9.672794044476e-01
1.26000000e-01	-3.811668643281e+00	9.665697750182e-01
1.27000000e-01	-3.811539873745e+00	9.658637088838e-01
1.28000000e-01	-3.811408424186e+00	9.651611708662e-01
1.29000000e-01	-3.811274308262e+00	9.644621260882e-01
1.30000000e-01	-3.811137539503e+00	9.637665399702e-01
1.31000000e-01	-3.810998131309e+00	9.630743782278e-01
1.32000000e-01	-3.810856096955e+00	9.623856068688e-01
1.33000000e-01	-3.810711449592e+00	9.617001921905e-01
1.34000000e-01	-3.810564202244e+00	9.610181007768e-01
1.35000000e-01	-3.810414367813e+00	9.603392994957e-01
1.36000000e-01	-3.810261959078e+00	9.596637554966e-01
1.37000000e-01	-3.810106988696e+00	9.589914362072e-01
1.38000000e-01	-3.809949469206e+00	9.583223093317e-01
1.39000000e-01	-3.809789413025e+00	9.576563428473e-01
1.40000000e-01	-3.809626832452e+00	9.569935050023e-01
1.41000000e-01	-3.809461739671e+00	9.563337643132e-01
1.42000000e-01	-3.809294146747e+00	9.556770895621e-01
1.43000000e-01	-3.809124065629e+00	9.550234497947e-01
1.44000000e-01	-3.808951508153e+00	9.543728143173e-01
1.45000000e-01	-3.808776486042e+00	9.537251526943e-01
1.46000000e-01	-3.808599010904e+00	9.530804347466e-01
1.47000000e-01	-3.808419094236e+00	9.524386305480e-01
1.48000000e-01	-3.808236747426e+00	9.517997104238e-01
1.49000000e-01	-3.808051981749e+00	9.511636449481e-01
1.50000000e-01	-3.807864808373e+00	9.505304049414e-01
1.51000000e-01	-3.807675238357e+00	9.498999614683e-01
1.52000000e-01	-3.807483282653e+00	9.492722858354e-01
1.53000000e-01	-3.807288952107e+00	9.486473495889e-01
1.54000000e-01	-3.807092257459e+00	9.480251245124e-01
1.55000000e-01	-3.806893209343e+00	9.474055826248e-01
1.56000000e-01	-3.806691818291e+00	9.467886961778e-01
1.57000000e-01	-3.806488094732e+00	9.461744376542e-01
1.58000000e-01	-3.806282048992e+00	9.455627797653e-01
1.59000000e-01	-3.806073691295e+00	9.449536954491e-01
1.60000000e-01	-3.805863031767e+00	9.443471578681e-01
1.61000000e-01	-3.805650080431e+00	9.437431404070e-01
1.62000000e-01	-3.805434847215e+00	9.431416166712e-01
1.63000000e-01	-3.805217341944e+00	9.425425604842e-01
1.64000000e-01	-3.804997574351e+00	9.419459458857e-01
1.65000000e-01	-3.804775554070e+00	9.413517471298e-01
1.66000000e-01	-3.804551290637e+00	9.407599386831e-01
1.67000000e-01	-3.804324793498e+00	9.401704952223e-01
1.68000000e-01	-3.804096072001e+00	9.395833916327e-01
1.69000000e-01	-3.803865135403e+00	9.389986030060e-01
1.70000000e-01	-3.803631992866e+00	9.384161046385e-01
1.71000000e-01	-3.803396653462e+00	9.378358720294e-01
1.72000000e-01	-3.803159126172e+00	9.372578808786e-01
1.73000000e-01	-3.802919419885e+00	9.366821070851e-01
1.74000000e-01	-3.802677543401e+00	9.361085267450e-01
1.75000000e-01	-3.802433505433e+00	9.355371161500e-01
1.76000000e-01	-3.802187314602e+00	9.349678517853e-01
1.77000000e-01	-3.801938979445e+00	9.344007103279e-01
1.78000000e-01	-3.801688508411e+00	9.338356686449e-01
1.79000000e-01	-3.801435909862e+00	9.332727037917e-01
1.80000000e-01	-3.801181192076e+00	9.327117930105e-01
1.81000000e-01	-3.800924363245e+00	9.321529137283e-01
1.82000000e-01	-3.800665431479e+00	9.315960435552e-01
1.83000000e-01	-3.800404404801e+00	9.310411602832e-01
1.84000000e-01	-3.800141291156e+00	9.304882418838e-01
1.85000000e-01	-3.799876098403e+00	9.299372665073e-01
1.86000000e-01	-3.799608834323e+00	9.293882124801e-01
1.87000000e-01	-3.799339506613e+00	9.288410583041e-01
1.88000000e-01	-3.799068122892e+00	9.282957826543e-01
