# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	-5.990410549195e-01	1.000000000000e+00	1.599041054920e+00	1.599041054920e+00
2.00000000e-03	-5.980842153648e-01	1.000000000000e+00	1.598084215365e+00	1.598084215365e+00
3.00000000e-03	-5.971294748858e-01	1.000000000000e+00	1.597129474886e+00	1.597129474886e+00
4.00000000e-03	-5.961768270585e-01	1.000000000000e+00	1.596176827059e+00	1.596176827059e+00
5.00000000e-03	-5.952262654851e-01	1.000000000000e+00	1.595226265485e+00	1.595226265485e+00
6.00000000e-03	-5.942777837936e-01	1.000000000000e+00	1.594277783794e+00	1.594277783794e+00
7.00000000e-03	-5.933313756378e-01	1.000000000000e+00	1.593331375638e+00	1.593331375638e+00
8.00000000e-03	-5.923870346971e-01	1.000000000000e+00	1.592387034697e+00	1.592387034697e+00
9.00000000e-03	-5.914447546765e-01	1.000000000000e+00	1.591444754677e+00	1.591444754677e+00
1.00000000e-02	-5.905045293064e-01	1.000000000000e+00	1.590504529306e+00	1.590504529306e+00
1.10000000e-02	-5.895663523424e-01	1.000000000000e+00	1.589566352342e+00	1.589566352342e+00
1.20000000e-02	-5.886302175652e-01	1.000000000000e+00	1.588630217565e+00	1.588630217565e+00
1.30000000e-02	-5.876961187806e-01	1.000000000000e+00	1.587696118781e+00	1.587696118781e+00
1.40000000e-02	-5.867640498193e-01	1.000000000000e+00	1.586764049819e+00	1.586764049819e+00
1.50000000e-02	-5.858340045366e-01	1.000000000000e+00	1.585834004537e+00	1.585834004537e+00
1.60000000e-02	-5.849059768126e-01	1.000000000000e+00	1.584905976813e+00	1.584905976813e+00
1.70000000e-02	-5.839799605518e-01	1.000000000000e+00	1.583979960552e+00	1.583979960552e+00
1.80000000e-02	-5.830559496832e-01	1.000000000000e+00	1.583055949683e+00	1.583055949683e+00
1.90000000e-02	-5.821339381599e-01	1.000000000000e+00	1.582133938160e+00	1.582133938160e+00
2.00000000e-02	-5.812139199594e-01	1.000000000000e+00	1.581213919959e+00	1.581213919959e+00
2.10000000e-02	-5.802958890829e-01	1.000000000000e+00	1.580295889083e+00	1.580295889083e+00
2.20000000e-02	-5.793798395558e-01	1.000000000000e+00	1.579379839556e+00	1.579379839556e+00
2.30000000e-02	-5.784657654272e-01	1.000000000000e+00	1.578465765427e+00	1.578465765427e+00
2.40000000e-02	-5.775536607696e-01	1.000000000000e+00	1.577553660770e+00	1.577553660770e+00
2.50000000e-02	-5.766435196795e-01	1.000000000000e+00	1.576643519679e+00	1.576643519679e+00
2.60000000e-02	-5.757353362765e-01	1.000000000000e+00	1.575735336276e+00	1.575735336276e+00
2.70000000e-02	-5.748291047036e-01	1.000000000000e+00	1.574829104704e+00	1.574829104704e+00
2.80000000e-02	-5.739248191271e-01	1.000000000000e+00	1.573924819127e+00	1.573924819127e+00
2.90000000e-02	-5.730224737363e-01	1.000000000000e+00	1.573022473736e+00	1.573022473736e+00
3.00000000e-02	-5.721220627434e-01	1.000000000000e+00	1.572122062743e+00	1.572122062743e+00
3.10000000e-02	-5.712235803836e-01	1.000000000000e+00	1.571223580384e+00	1.571223580384e+00
