# t	y_num	y_exact	abs_err	rel_err
1.00000000e-03	1.400560504407e+00	1.000000000000e+00	4.005605044073e-01	4.005605044073e-01
2.00000000e-03	1.401122019261e+00	1.000000000000e+00	4.011220192607e-01	4.011220192607e-01
3.00000000e-03	1.401684547014e+00	1.000000000000e+00	4.016845470135e-01	4.016845470135e-01
4.00000000e-03	1.402248090127e+00	1.000000000000e+00	4.022480901270e-01	4.022480901270e-01
5.00000000e-03	1.402812651070e+00	1.000000000000e+00	4.028126510701e-01	4.028126510701e-01
6.00000000e-03	1.403378232320e+00	1.000000000000e+00	4.033782323198e-01	4.033782323198e-01
7.00000000e-03	1.403944836361e+00	1.000000000000e+00	4.039448363610e-01	4.039448363610e-01
8.00000000e-03	1.404512465686e+00	1.000000000000e+00	4.045124656865e-01	4.045124656865e-01
9.00000000e-03	1.405081122797e+00	1.000000000000e+00	4.050811227971e-01	4.050811227971e-01
1.00000000e-02	1.405650810202e+00	1.000000000000e+00	4.056508102018e-01	4.056508102018e-01
1.10000000e-02	1.406221530417e+00	1.000000000000e+00	4.062215304175e-01	4.062215304175e-01
1.20000000e-02	1.406793285969e+00	1.000000000000e+00	4.067932859692e-01	4.067932859692e-01
1.30000000e-02	1.407366079390e+00	1.000000000000e+00	4.073660793902e-01	4.073660793902e-01
1.40000000e-02	1.407939913222e+00	1.000000000000e+00	4.079399132218e-01	4.079399132218e-01
1.50000000e-02	1.408514790013e+00	1.000000000000e+00	4.085147900135e-01	4.085147900135e-01
1.60000000e-02	1.409090712323e+00	1.000000000000e+00	4.090907123231e-01	4.090907123231e-01
1.70000000e-02	1.409667682717e+00	1.000000000000e+00	4.096676827167e-01	4.096676827167e-01
1.80000000e-02	1.410245703769e+00	1.000000000000e+00	4.102457037685e-01	4.102457037685e-01
1.90000000e-02	1.410824778061e+00	1.000000000000e+00	4.108247780614e-01	4.108247780614e-01
2.00000000e-02	1.411404908186e+00	1.000000000000e+00	4.114049081863e-01	4.114049081863e-01
2.10000000e-02	1.411986096743e+00	1.000000000000e+00	4.119860967426e-01	4.119860967426e-01
2.20000000e-02	1.412568346338e+00	1.000000000000e+00	4.125683463383e-01	4.125683463383e-01
2.30000000e-02	1.413151659590e+00	1.000000000000e+00	4.131516595896e-01	4.131516595896e-01
2.40000000e-02	1.413736039121e+00	1.000000000000e+00	4.137360391215e-01	4.137360391215e-01
2.50000000e-02	1.414321487567e+00	1.000000000000e+00	4.143214875672e-01	4.143214875672e-01
2.60000000e-02	1.414908007569e+00	1.000000000000e+00	4.149080075688e-01	4.149080075688e-01
2.70000000e-02	1.415495601777e+00	1.000000000000e+00	4.154956017768e-01	4.154956017768e-01
2.80000000e-02	1.416084272850e+00	1.000000000000e+00	4.160842728504e-01	4.160842728504e-01
2.90000000e-02	1.416674023457e+00	1.000000000000e+00	4.166740234575e-01	4.166740234575e-01
3.00000000e-02	1.417264856275e+00	1.000000000000e+00	4.172648562746e-01	4.172648562746e-01
3.10000000e-02	1.417856773987e+00	1.000000000000e+00	4.178567739872e-01	4.178567739872e-01
3.20000000e-02	1.418449779289e+00	1.000000000000e+00	4.184497792892e-01	4.184497792892e-01
3.30000000e-02	1.419043874884e+00	1.000000000000e+00	4.190438748838e-01	4.190438748838e-01
3.40000000e-02	1.419639063483e+00	1.000000000000e+00	4.196390634826e-01	4.196390634826e-01
3.50000000e-02	1.420235347806e+00	1.000000000000e+00	4.202353478063e-01	4.202353478063e-01
3.60000000e-02	1.420832730585e+00	1.000000000000e+00	4.208327305846e-01	4.208327305846e-01
3.70000000e-02	1.421431214556e+00	1.000000000000e+00	4.214312145561e-01	4.214312145561e-01
3.80000000e-02	1.422030802468e+00	1.000000000000e+00	4.220308024683e-01	4.220308024683e-01
3.90000000e-02	1.422631497078e+00	1.000000000000e+00	4.226314970779e-01	4.226314970779e-01
