# Układ: x' = x(y-1),  y' = 3x - 2y + x^2 - 2y^2
# IC: x0=0, y0=2, dt=1.000e-03, nsteps=10000
# t	x(t)	y(t)
0.00000000e+00	0.000000000000e+00	2.000000000000e+00
1.00000000e-03	1.999999666667e-03	1.999999000000e+00
2.00000000e-03	3.999997333336e-03	1.999996000007e+00
3.00000000e-03	5.999991000020e-03	1.999991000034e+00
4.00000000e-03	7.999978666752e-03	1.999984000107e+00
5.00000000e-03	9.999958333594e-03	1.999975000260e+00
6.00000000e-03	1.199992800065e-02	1.999964000540e+00
7.00000000e-03	1.399988566807e-02	1.999951001000e+00
8.00000000e-03	1.599982933606e-02	1.999936001707e+00
9.00000000e-03	1.799975700492e-02	1.999919002734e+00
1.00000000e-02	1.999966667500e-02	1.999900004166e+00
1.10000000e-02	2.199955634675e-02	1.999879006100e+00
1.20000000e-02	2.399942402074e-02	1.999856008639e+00
1.30000000e-02	2.599926769761e-02	1.999831011900e+00
1.40000000e-02	2.799908537815e-02	1.999804016005e+00
1.50000000e-02	2.999887506328e-02	1.999775021092e+00
1.60000000e-02	3.199863475404e-02	1.999744027304e+00
1.70000000e-02	3.399836245164e-02	1.999711034796e+00
1.80000000e-02	3.599805615745e-02	1.999676043734e+00
1.90000000e-02	3.799771387299e-02	1.999639054292e+00
2.00000000e-02	3.999733359997e-02	1.999600066656e+00
2.10000000e-02	4.199691334030e-02	1.999559081019e+00
2.20000000e-02	4.399645109608e-02	1.999516097587e+00
2.30000000e-02	4.599594486961e-02	1.999471116575e+00
2.40000000e-02	4.799539266344e-02	1.999424138208e+00
2.50000000e-02	4.999479248032e-02	1.999375162719e+00
2.60000000e-02	5.199414232325e-02	1.999324190354e+00
2.70000000e-02	5.399344019549e-02	1.999271221368e+00
2.80000000e-02	5.599268410054e-02	1.999216256025e+00
2.90000000e-02	5.799187204218e-02	1.999159294600e+00
3.00000000e-02	5.999100202447e-02	1.999100337377e+00
3.10000000e-02	6.199007205176e-02	1.999039384650e+00
3.20000000e-02	6.398908012870e-02	1.998976436725e+00
3.30000000e-02	6.598802426025e-02	1.998911493915e+00
3.40000000e-02	6.798690245168e-02	1.998844556545e+00
3.50000000e-02	6.998571270860e-02	1.998775624949e+00
3.60000000e-02	7.198445303695e-02	1.998704699471e+00
3.70000000e-02	7.398312144303e-02	1.998631780466e+00
3.80000000e-02	7.598171593350e-02	1.998556868297e+00
3.90000000e-02	7.798023451536e-02	1.998479963338e+00
4.00000000e-02	7.997867519604e-02	1.998401065973e+00
4.10000000e-02	8.197703598330e-02	1.998320176596e+00
4.20000000e-02	8.397531488536e-02	1.998237295611e+00
4.30000000e-02	8.597350991079e-02	1.998152423430e+00
4.40000000e-02	8.797161906863e-02	1.998065560478e+00
4.50000000e-02	8.996964036830e-02	1.997976707188e+00
4.60000000e-02	9.196757181971e-02	1.997885864003e+00
4.70000000e-02	9.396541143316e-02	1.997793031376e+00
4.80000000e-02	9.596315721946e-02	1.997698209770e+00
4.90000000e-02	9.796080718987e-02	1.997601399657e+00
5.00000000e-02	9.995835935610e-02	1.997502601522e+00
5.10000000e-02	1.019558117304e-01	1.997401815855e+00
5.20000000e-02	1.039531623255e-01	1.997299043160e+00
5.30000000e-02	1.059504091545e-01	1.997194283949e+00
5.40000000e-02	1.079475502314e-01	1.997087538744e+00
5.50000000e-02	1.099445835702e-01	1.996978808076e+00
5.60000000e-02	1.119415071859e-01	1.996868092487e+00
5.70000000e-02	1.139383190937e-01	1.996755392530e+00
5.80000000e-02	1.159350173097e-01	1.996640708765e+00
5.90000000e-02	1.179315998502e-01	1.996524041763e+00
6.00000000e-02	1.199280647323e-01	1.996405392106e+00
6.10000000e-02	1.219244099737e-01	1.996284760384e+00
6.20000000e-02	1.239206335926e-01	1.996162147197e+00
6.30000000e-02	1.259167336078e-01	1.996037553157e+00
6.40000000e-02	1.279127080388e-01	1.995910978882e+00
6.50000000e-02	1.299085549057e-01	1.995782425003e+00
